Fecha,Técnico,Condición,Situación,Resultado1,Resultado2,Club,Torneo,Estadio,Árbitro,Huracán,Rival,Incidencias,Fin1T,Fin2T,Fin1E,Fin2E,Foto,Formación,Camiseta
30/04/1967,Baldonedo,visitante,empate,2,2,Quilmes,9° fecha del Campeonato Metropolitano 1967,Quilmes,Roberto Barreiro,"Raúl Navarro; José Diez, Jorge Ginarte, Raúl Poncio y Juan C Devoto; Tito Gomez, Sebastián Viberti y Jorge Davino; Hugo Tedesco, Luis Vera y Alfredo Obberti.","Oscar Cavallero; Isaac Andrade, Andrés Bertolotti, Ezequiel Llanos y Antonio Laginestra; Oscar Lopez, Miguel Basilico y Roberto Santiago; José Mattera, Pedro Prospitti y Félix Leeb.",6 GOL Alfredo D Obberti (HUR)</br>44 EXP Tito Gómez (HUR)</br>52 GOL José Mattera (QUI)</br>66 EXP José Mattera (QUI)</br>69 EXP Jorge Davino (HUR)</br>71 GOL Alfredo D Obberti (HUR)</br>74 GOL Pedro Prospitti (QUI),45,90,0,0,Foto,Formación,Camiseta
05/05/1967,Baldonedo,local,empate,2,2,Argentinos Juniors,10° fecha del Campeonato Metropolitano 1967,Gasómetro,Ángel Coerezza,"Raúl Navarro; José Diez, Jorge Ginarte, Raúl Poncio y Juan C Devoto; Miguel Loayza, Sebastián Viberti y Jorge Davino; Hugo Tedesco, Luis Vera y Alfredo Obberti.","Jorge Cordero; Luis Belvedere, Héctor Notaris, Héctor Gerardi y Raúl Decaria; Roberto Puppo, Julio Matos y Pedro Ornad; Antonio Rojas, Fernando Mentasty y Juan J Tamburrino.",3 GOL Jorge Davino (HUR)</br>5 GOL Roberto Puppo (AJU)</br>30 GOL Alfredo Obberti (HUR)</br>67 GOL Fernando Mentasty (AJU),45,90,0,0,Foto,Formación,Camiseta
14/05/1967,Baldonedo,visitante,empate,1,1,Colón,11° fecha del Campeonato Metropolitano 1967,Colón (Santa Fe),Roberto Goicoechea,"Raúl Navarro; José Diez, Jorge Ginarte, Raúl Poncio y Omar Fernandez; Jorge Davino, Sebastián Viberti y Miguel Loayza; Hugo Tedesco, Luis Vera y Alfredo Obberti.","Néstor Errea; Raúl Cardozo, Jorge Sanita, Sebastián Garcia y Armando Mareque; Vladas Douksas, Alberto Tardivo y Néstor Canevari; Ernesto Jauregui, Agustín Balbuena y Miguel Reznik.",24 GOL Miguel Á Loayza (HUR)</br>41 GOL Miguel Reznik (COL),45,90,0,0,Foto,Formación,Camiseta
21/05/1967,Baldonedo,visitante,empate,1,1,Estudiantes (La Plata),12° fecha del Campeonato Metropolitano 1967,Uno (La Plata),Duval Goicoechea,"Raúl Navarro; José Diez, Jorge Ginarte, Raúl Poncio y Juan C Devoto; Jorge Davino, Sebastián Viberti y Miguel Loayza; Hugo Tedesco, Alfredo Obberti y Alejo Medina.","Alberto Poletti; Eduardo Manera, Ramón Aguirre Suarez, Oscar Malbernat y Enry Barale; Carlos Bilardo, Raúl Madero y Juan M Echecopar; Rubén Bedogni, Marcos Conigliaro y Juan R Veron.",12 GOL Miguel Á Loayza (HUR)</br>57 GOL Marcos N Conigliaro (ELP),45,90,0,0,Foto,Formación,Camiseta
21/05/1967,Baldonedo,visitante,empate,1,1,América MG (Brasil),Torneo Minas Gerais 1967 (amistoso),Mineirao (Bello Horizonte),Silvio David,"Rolando Irusta; Julio Bordatto, Eduardo Tarchini, Edgardo Cantú y Omar Fernández; Alberto Dopacio y Cabello; Ernesto Sansone (Sebastián Viberti), Luis Vera, Miguel Álvarez y Alberto Cabaleiro.","Djair; Décio Brito, Luizão, Café, Ze Horta; Samuel y Édson (Sudaco); Zé Carlos, Mosquito (Edvar), Chiquinho y Caldeira.",54 GOL Miguel Álvarez (HUR)</br>60 GOL Edvar (AME)</br>81 EXP Miguel Álvarez (HUR),45,90,0,0,Foto,Formación,Camiseta
25/05/1967,Baldonedo,visitante,derrota,0,4,América RJ (Brasil),1° fecha de Negrao de Lima 1967 (amistoso),Maracaná (Río de Janeiro),Magalhães (Brasil),"Rolando Irusta (Justo Zayas); Julio Bordatto, Jorge Ginarte, Alberto Poncio (Edgardo Cantú) y Omar Fernández; Alberto Dopacio y Sebastián Viberti; Alberto Cabaleiro (Ernesto Sansone), Miguel Álvarez (Luis Vera), Alfredo Obberti y Alejo Medina.","Ita; Dejair (Sérgio), Alex, Aldeci y Gilson; Fará (Artur) e Ica; Joaozinho (Jorginho), Antunes, Edu y Eduardo.",44 GOL Eduardo (AME)</br>1° Tiempo: América 1x0 Huracán</br>50 GOL Edu (AME)</br>63 GOL Eduardo (AME)</br>81 Edu (AME),45,90,0,0,Foto,Formación,Camiseta
28/05/1967,Baldonedo,visitante,derrota,1,2,San Lorenzo de Almagro,13° fecha del Campeonato Metropolitano 1967,Gasómetro,Guillermo José Nimo,"Raúl Navarro; José Diez, Jorge Ginarte, Raúl Poncio y Omar Fernandez; Tito Gomez, Sebastián Viberti y Jorge Davino; Hugo Tedesco, Alfredo Obberti y Alejo Medina.","Carlos Buttice; Raúl Paez, José Magliolo, Oscar Calics y Luis Silvero; Alberto Rendo, José Albrecht y Miguel Tojo; Narciso Doval, Rodolfo Fischer y Héctor Veira.",22 GOL Alejo D Medina (HUR)</br>58 GOL Héctor R Veira (SLA)</br>88 GOL Rodolfo J Fischer (SLA),45,90,0,0,Foto,Formación,Camiseta
04/06/1967,Baldonedo,local,empate,1,1,Lanús,14° fecha del Campeonato Metropolitano 1967,Tomás A. Ducó,Camilo Esteban Brusca,"Raúl Navarro; José Diez, Jorge Ginarte, Raúl Poncio y Omar Fernandez; Jorge Davino, Sebastián Viberti y Miguel Loayza; Hugo Tedesco, Luis Vera y Alfredo Obberti.","Hugo Piazza; Héctor Ostua, Osvaldo Lorenzatto, Mario Carnevale y Roberto Avalos; Martín Pando, Melchor Sabella y Bernardo Acosta; Ramón Echenausi, Ángel Silva y Juan J De Mario.",12 GOL Roberto L Avalos (LAN) -en contra-</br>69 GOL Juan J De Mario (LAN),45,90,0,0,Foto,Formación,Camiseta
11/06/1967,Baldonedo,visitante,derrota,1,2,Atlanta,15° fecha del Campeonato Metropolitano 1967,Villa Crespo,Miguel Francisco Comesaña,"Raúl Navarro; José Diez, Jorge Ginarte, Raúl Poncio y Omar Fernandez; Jorge Davino, Sebastián Viberti y Miguel Loayza; Hugo Tedesco, Luis Vera y Alejo Medina.","Carlos Biasutto; Miguel Vignale, Carlos Maguna, Juan M Vizoso y Juan D Kairuz; Humberto Di Julio, Santiago Rico y Roberto Salomone; José Cittadino, Jorge Fernandez y Jorge Dominguez.",17 EXP Alejo D Medina (HUR)</br>28 GOL Roberto Salomone (ATL)</br>34 GOL Jorge Domínguez (ATL)</br>61 GOL Sebastián H Viberti (HUR)</br>75 LES Sebastián H Viberti (HUR),45,90,0,0,Foto,Formación,Camiseta
18/06/1967,Baldonedo,local,empate,1,1,Boca Juniors,16° fecha del Campeonato Metropolitano 1967,Tomás A. Ducó,Duval Goicoechea,"Raúl Navarro; José Diez, Jorge Ginarte, Edgardo Cantu y Omar Fernandez; Miguel Álvarez, Alberto Dopacio y Miguel Loayza; Hugo Tedesco, Luis Vera y Alfredo Obberti.","Antonio Roma; Rubén Suñe, Rubén Magdalena, Alcides Silveira y Silvio Marzolini; Norberto Menendez, Antonio Rattin y Hugo Zarich; Oscar Pianetti, Ángel Rojas y Víctor Romero.",68 GOL Ángel Rojas (BJU)</br>74 GOL Miguel Loayza (HUR),45,90,0,0,Foto,Formación,Camiseta
25/06/1967,Baldonedo,visitante,empate,0,0,Racing Club,17° fecha del Campeonato Metropolitano 1967,El Cilindro,Roberto Goicoechea,"Raúl Navarro; José Diez, Jorge Ginarte, Edgardo Cantu y Omar Fernandez; Alberto Dopacio, Sebastián Viberti y Jorge Davino; Hugo Tedesco, Toribio Adorno y Alfredo Obberti.","Antonino Spilinga; Nelson Chabay, Roberto Perfumo, Rodolfo Vilanova y Rubén Diaz; Humberto Maschio, Juan C Rulli y Juan J Rodriguez; Joao Cardoso, Juan C Cardenas y Norberto Raffo.",,45,90,0,0,Foto,Formación,Camiseta
02/07/1967,Baldonedo,local,derrota,0,3,Vélez Sarsfield,18° fecha del Campeonato Metropolitano 1967,Tomás A. Ducó,Jorge Aníbal Álvarez,"Raúl Navarro; José Diez, Jorge Ginarte, Edgardo Cantu y Omar Fernandez; Jorge Davino, Sebastián Viberti y Miguel Álvarez; Hugo Tedesco, Alfredo Obberti y Alejo Medina.","José Marin; Luis Gallo, Domingo Lejona, Roberto Canosa y Luis Atela; Alberto Rios, José Solorzano y Daniel Willington; Omar Wehbe, Jorge Perez y Juan C Carone.",7 GOL Jorge O Pérez (VSA)</br>40 EXP José D Solórzano (VSA)</br>83 EXP Jorge Ginarte (HUR)</br>84 GOL Juan C Carone (VSA)</br>89 GOL Juan C Carone (VSA),45,90,0,0,Foto,Formación,Camiseta
08/07/1967,Baldonedo,visitante,empate,0,0,Newell's Old Boys (Rosario),19° fecha del Campeonato Metropolitano 1967,Parque Independencia (Rosario),Ángel Norberto Coerezza,"Raúl Navarro; José Diez, Jorge Ginarte, Edgardo Cantu y Omar Fernandez; Tito Gomez, Raúl Poncio y Alfredo Obberti; Alberto Cabaleiro, Luis Vera y Jorge Davino.","Juan C Bertoldi; Ricardo Vizzo, Daniel Musante, Eduardo Bermudez y Mario Zanotti; Eleazar Tercilla, Hernán Ramirez y Juan C Ibañez; Juan F Sarrachini, Roque Avallay y Ricardo Ulrich.",,45,90,0,0,Foto,Formación,Camiseta
16/07/1967,Baldonedo,local,victoria,4,2,Quilmes,20° fecha del Campeonato Metropolitano 1967,Tomás A. Ducó,Duval Goicoechea,"Raúl Navarro; José Diez, Jorge Ginarte, Edgardo Cantu y Omar Fernandez; Tito Gomez, Sebastián Viberti y Luis Vera; Hugo Tedesco, Alfredo Obberti y Alberto Cabaleiro.","Oscar Cavallero; Isaac Andrade, Andrés Bertolotti, Miguel Basilico y Antonio Laginestra; José Yudica, Oscar Lopez y Pedro Prospitti; José Mattera, Félix Leeb y Salvador Catalano.",9 GOL Hugo Á Tedesco (HUR)</br>51 GOL Alfredo D Obberti (HUR)</br>62 GOL Pedro Prospitti (QUI)</br>73 GOL Alfredo D Obberti (HUR)</br>82 GOL Oscar López (QUI)</br>87 GOL Luis A Vera (HUR),45,90,0,0,Foto,Formación,Camiseta
23/07/1967,Baldonedo,visitante,empate,1,1,Argentinos Juniors,21° fecha del Campeonato Metropolitano 1967,Boyacá,Carmelo Minutella,"Raúl Navarro; José Diez, Jorge Ginarte, Edgardo Cantu y Julio Bordatto; Tito Gomez, Sebastián Viberti y Alfredo Obberti; Hugo Tedesco, Luis Vera y Alberto Cabaleiro.","Luis Lopez; Luis Belvedere, Julio Matos, Alberto Deluca y Raúl Decaria; Pedro Ornad, Roberto Puppo y Osvaldo Sosa; Jorge Coch, Fernando Mentasty y Juan J Tamburrino.",43 GOL Alfredo D Obberti (HUR)</br>54 GOL Fernando E Mentasty (AJU),45,90,0,0,Foto,Formación,Camiseta
31/07/1967,Baldonedo,local,empate,0,0,Colón (Santa Fe),22° fecha del Campeonato Metropolitano 1967,Tomás A. Ducó,Roberto Goicoechea,"Raúl Navarro; José Diez, Jorge Ginarte, Edgardo Cantu y Julio Bordatto; Tito Gomez, Sebastián Viberti y Jorge Davino; Hugo Tedesco, Alfredo Obberti y Miguel Loayza.","José Burtovoy; Raúl Cardozo, Jorge Sanita, Sebastián Garcia y Armando Mareque; Orlando Medina, Ernesto Jauregui y Carlos Colman; Agustín Balbuena, Miguel Reznik y Adalberto Marchesi.",,45,90,0,0,Foto,Formación,Camiseta
10/09/1967,Baldonedo,visitante,victoria,3,1,Olimpo (Bahía Blanca),1° fecha del Torneo Promocional 1967,Roberto Carminatti (Bahía Blanca),Carmelo Minutella,"Raúl Navarro; José Diez, Jorge Ginarte, Edgardo Cantu y Omar Fernandez; Jorge Davino, Alberto Dopacio y Miguel Loayza; Hugo Tedesco, Luis Vera y Alberto Cabaleiro.","Francisco Capdebosc; Ángel Cappa, Juan A Bazerque, Néstor Calle Aranzolo y Adolfo Garcia; Osvaldo Mosconi, Rubén Biagetti y Salvador Cicchini; Juan D Gerardi, Héctor Llorente y Oscar Torices.",23 GOL Héctor Llorente (OLI)</br>38 GOL Jorge Davino (HUR)</br>75 GOL Miguel Loayza (HUR)</br>88 GOL Miguel Loayza (HUR),45,90,0,0,Foto,Formación,Camiseta
17/09/1967,Baldonedo,local,victoria,3,2,Gimnasia y Esgrima (La Plata),2° fecha del Torneo Promocional 1967,Tomás A. Ducó,Camilo Esteban Brusca,"Raúl Navarro; José Diez, Jorge Ginarte, Edgardo Cantu y Julio Bordatto; Jorge Davino, Alberto Dopacio y Mario Sotero; Hugo Tedesco, Luis Vera y Alfredo Obberti.","Ricardo Romera; Carlos Conde Mendez, Roberto Di Placido, Néstor Segovia y José Gomez; Néstor Borgogno, Antonio Rosl y Jorge Spedaletti; Mario Pardo, Oscar Lopez y Carlos Castillo.",31 GOL Mario Sotero (HUR)</br>61 GOL Luis Vera (HUR)</br>71 GOL Oscar T López (GLP)</br>79 GOL Carlos Castillo (GLP)</br>84 GOL Roberto Di Plácido (GLP) -en contra-,45,90,0,0,Foto,Formación,Camiseta
24/09/1967,Baldonedo,visitante,derrota,2,4,Racing (Córdoba),3° fecha del Torneo Promocional 1967,Alberdi (Córdoba),Luis Pedro Spinetto,"Raúl Navarro; José Diez, Eduardo Tarchini, Edgardo Cantu y Julio Bordatto; Jorge Davino, Alberto Dopacio y Mario Sotero; Hugo Tedesco, Luis Vera y Alfredo Obberti.","Juan R Jover; Tomás Cuellar, Carlos Videla, Rodolfo Carballo y Enrique Blasco; Bernardo Gomez, Orlando Romero y Ricardo Videla; Luis Ciacia, José Solves y Armando Salomón.",7 GOL José Solves (RCO)</br>38 GOL Hugo Tedesco (HUR)</br>49 GOL Ricardo Videla (RCO)</br>60 GOL Luis Vera (HUR)</br>63 GOL Ricardo Videla (RCO)</br>82 GOL Ricardo Videla (RCO),45,90,0,0,Foto,Formación,Camiseta
01/10/1967,Pentrelli,local,victoria,8,2,Juventud (San Juan),4° fecha del Torneo Promocional 1967,Tomás A. Ducó,Carmelo Minutella,"Raúl Navarro; José Diez, Jorge Ginarte, Edgardo Cantu y Julio Bordatto; Miguel Brindisi, Alberto Dopacio y Miguel Loayza; Hugo Tedesco, Oscar Fuentes y Jorge Davino.","José Sergio; Rogelio Pacheco, Pedro Grecco, Atilio Marchiori y Pedro Rodriguez; Victor Legrotaglie, Luis Castellanos y H Aguirre; Carlos Rodriguez, Dante Juarez y Ángel Vega.",19 GOL Oscar Fuentes (HUR)</br>39 GOL Miguel Loayza (HUR)</br>49 GOL Oscar Fuentes (HUR)</br>56 GOL Jorge Davino (HUR)</br>59 GOL Dante Juárez (ADJ)</br>64 GOL Jorge Davino (HUR)</br>67 GOL Miguel Brindisi (HUR)</br>73 GOL Miguel Loayza (HUR)</br>82 GOL Jorge Davino (HUR)</br>84 GOL Dante Juárez (ADJ),45,90,0,0,Foto,Formación,Camiseta
08/10/1967,Pentrelli,local,victoria,3,0,Alfredo Guzmán (Tucumán),5° fecha del Torneo Promocional 1967,Tomás A. Ducó,Aurelio Domingo Bossolino,"Raúl Navarro; José Diez, Jorge Ginarte, Edgardo Cantu y Julio Bordatto; Miguel Brindisi, Raúl Poncio y Miguel Loayza; Hugo Tedesco, Luis Vera y Jorge Davino.","Raúl Rodriguez; Santos Veliz, Serafín Papa, Nicolás Frau y Juan E Diaz; José Gutierrez, Julio Cansillieri y Victor Safe; J Molina, Juan C Nuñez y Roberto Mañanejo.",16 GOL Julio Bordatto (HUR)</br>31 GOL Jorge Davino (HUR)</br>65 GOL Jorge Davino (HUR),45,90,0,0,Foto,Formación,Camiseta
15/10/1967,Pentrelli,visitante,victoria,1,0,Banfield,6° fecha del Torneo Promocional 1967,Banfield,Luis Pedro Spinetto,"Raúl Navarro; Edgardo Cantu, José Diez, Raúl Poncio y Jorge Ginarte; Miguel Brindisi, Julio Bordatto y Miguel Loayza; Hugo Tedesco, Luis Vera y Jorge Davino.","Ediberto Righi; Jorge Carrascosa, Rubén Bertulessi, Jorge Masalis y Victor Jara; Oscar Álvarez, Nelson Lopez y Juan C Zapata; Mario Chaldu, Francisco Monardez y Roberto Zarate.",57 GOL Miguel Brindisi (HUR),45,90,0,0,Foto,Formación,Camiseta
22/10/1967,Pentrelli,local,empate,1,1,Colón (Santa Fe),7° fecha del Torneo Promocional 1967,Tomás A. Ducó,Miguel F. Comesaña,"Raúl Navarro; Edgardo Cantu, José Diez, Raúl Poncio y Jorge Ginarte; Miguel Brindisi, Julio Bordatto y Miguel Loayza; Hugo Tedesco, Luis Vera y Jorge Davino.","José Burtovoy; Raúl Cardozo, Jorge Sanita, Ernesto Jauregui y Armando Mareque; Carlos Colman, Alberto Tardivo y Antonio Mellit; Agustín Balbuena, Eduardo Flores Gonzalez y Carlos Ferreyra.",27 GOL Miguel Loayza (HUR)</br>90 GOL Armando Mareque (COL),45,90,0,0,Foto,Formación,Camiseta
29/10/1967,Pentrelli,local,empate,0,0,Olimpo (Bahía Blanca),8° fecha del Torneo Promocional 1967,Tomás A. Ducó,Carmelo Minutella,"Raúl Navarro; Edgardo Cantu, José Diez, Sebastián Viberti y Jorge Ginarte; Miguel Brindisi, Julio Bordatto y Miguel Loayza; Hugo Tedesco, Luis Vera y Alfredo Obberti.","Héctor Sanchez; Rodolfo Carapela, Juan A Bazerque, Néstor Calle Aranzolo y Carlos Sanchez; Roberto S. Gavio, Osvaldo Mosconi y Salvador Cicchini; Juan D Gerardi, Héctor Llorente y Oscar Manrique.",32 EXP Rodolfo Carapela (OLI),45,90,0,0,Foto,Formación,Camiseta
03/11/1967,Pentrelli,visitante,derrota,2,3,Gimnasia y Esgrima (La Plata),9° fecha del Torneo Promocional 1967,Tomás A. Ducó,Aurelio Bossolino,"Raúl Navarro; Edgardo Cantú, José Diez, Omar Fernández y Jorge Ginarte; Sebastián Viberti, Alberto Poncio y Miguel Loayza; Hugo Tedesco, Jorge Davino y Alfredo Obberti.","Hugo Carballo; Andrés Martín, Roberto Di Plácido, Néstor Segovia y Antonio Rosl; Néstor Borgogno, Carlos Figueroa y Carlos Castillo; Juan C Trebucq, Hugo Londero y Jorge Spedaletti.",14 GOL Sebastián Viberti (HUR) -tiro libre-</br>19 GOL Antonio Rosl (GYE)</br>31 GOL Jorge Davino (HUR) -penal-</br>36 GOL Antonio Rosl (GYE)</br>78 GOL Hugo Londero (GYE),45,90,0,0,Foto,Formación,Camiseta
07/11/1967,Pentrelli,visitante,derrota,1,4,Atlante (México),Amistoso 1967,Azteca (México),Diego De Leo (México),"Rolando Irusta; Petriella, Eduardo Tarchini, Jorge Ginarte y Julio Bordatto; Alberto Dopacio y Sebastián Viberti; Alberto Cabaleiro, Luis Vera (68 Ernesto Sansone), Miguel Álvarez y Alejo Medina.","Alejandro Mollinedo (46 Raúl Orvañanos); Generoso Sánchez, Héctor Larrazolo, Sergio Negroe (66 Eugenio Medina) y Rafael Hernández; José Desachi y Luis Alvarado (46 Juan C Malazzo); Norberto Boggio (79 Rafael Padilla), Federico Pérez Flores, Ernesto Cisneros y Bernardo Hernández.",17 GOL Bernardo Hernández (ATL)</br>23 GOL Ernesto Cisneros (ATL)</br>38 GOL Alberto Dopacio (HUR)</br>67 GOL Norberto Boggio (ATL)</br>68 EXP Sebastián Viberti (HUR),45,90,0,0,Foto,Formación,Camiseta
12/11/1967,Pentrelli,local,victoria,4,0,Racing (Córdoba),10° fecha del Torneo Promocional 1967,Tomás A. Ducó,Jorge Álvarez,"Raúl Navarro; Edgardo Cantú, José Diez, Omar Fernández y Jorge Ginarte; Miguel Brindisi, José Dacunto y Miguel Loayza; Hugo Tedesco, Oscar Fuentes y Jorge Davino.","Juan R Jover; Bernardo Gómez, Carlos Videla, Rodolfo Carballo y Osvaldo Grey; Adolfo Soto, Orlando Romero y Ricardo Videla; Mario Carballo, José Solves y Armando Salomón",15 GOL Oscar Fuentes (HUR)</br>55 GOL Miguel Loayza (HUR)</br>63 GOL Jorge Davino (HUR)</br>90 GOL Miguel Brindisi (HUR),45,90,0,0,Foto,Formación,Camiseta
19/11/1967,Cesarini,visitante,victoria,3,1,Juventud (San Juan),11° fecha del Torneo Promocional 1967,Parque de Mayo (San Juan),Francisco Gómez,"Raúl Navarro; Edgardo Cantú, José Diez, Omar Fernández y Jorge Ginarte; Miguel Brindisi, José Dacunto y Miguel Loayza; Hugo Tedesco, Tito Gómez y Jorge Davino.","Armando Palacios; Luis Castellanos, Atilio Marchiori, Rogelio Pacheco y Pedro Rodríguez; Carlos Rodríguez, Edgar Rosas y Benito Jofre; Roberto Vega, Osvaldo Laprovítola y Ángel Vega.",3 GOL Atilio Marchiori (HUR) -en contra-</br>52 GOL Jorge Davino (HUR)</br>56 GOL Atilio Marchiori (JUV)</br>88 GOL Tito Gómez (JUV),45,90,0,0,Foto,Formación,Camiseta
26/11/1967,Cesarini,local,victoria,3,0,Alfredo Guzmán (Tucumán),12° fecha del Torneo Promocional 1967,All Boys (Tucumán),Carmelo Minutella,"Raúl Navarro; Edgardo Cantú, José Diez, Omar Fernández y Jorge Ginarte; Miguel Brindisi, José Dacunto y Miguel Loayza; Hugo Tedesco, Tito Gómez y Jorge Davino.","Raúl Rodríguez; Juan E Díaz, Santos Véliz, Nicolás Frau y Raúl Morales; José Gutiérrez, Julio Cansillieri y Víctor Safe; Juan C Ruotti, Julio Corvalán y Carlos Romano.",43 GOL Miguel Loayza (HUR) -cabezazo-</br>65 GOL Jorge Davino (HUR)</br>88 GOL Jorge Davino (HUR),45,90,0,0,Foto,Formación,Camiseta
01/12/1967,Cesarini,local,victoria,3,1,Banfield,13° fecha del Torneo Promocional 1967,Tomás A. Ducó,Roberto Barreiro,"Raúl Navarro; Edgardo Cantú, José Diez, Omar Fernández y Jorge Ginarte; Miguel Brindisi, José Dacunto y Miguel Loayza; Hugo Tedesco, Tito Gómez y Jorge Davino.","Ediberto Righi; Rubén Bertulessi, Oscar Haack, Osvaldo Meites y Jorge Masalis; Galdino Luraschi, Nelson López y Juan Zapata; Mario Chaldú, Rodolfo Blázquez y Roberto Zárate.",30 GOL Miguel Loayza (HUR)</br>58 GOL Miguel Loayza (HUR)</br>74 ATA Rubén Bertulessi (BAN) -penal atajado-</br>77 GOL Miguel Loayza (HUR)</br>83 GOL Mario Chaldú (BAN),45,90,0,0,Foto,Formación,Camiseta
10/12/1967,Cesarini,visitante,empate,0,0,Colón (Santa Fe),14° fecha del Torneo Promocional 1967,Cementerio de Elefantes (Santa Fe),Luis Pestarino,"Raúl Navarro; Edgardo Cantú, José Diez, Omar Fernández y Jorge Ginarte; Miguel Brindisi, José Dacunto y Miguel Loayza; Hugo Tedesco, Tito Gómez y Jorge Davino.","José Burtovoy; Sebastián García, Julio Giombi, Ernesto Jáuregui y Antonio Mellit; Carlos Colman, Alberto Tardivo y Orlando Medina; Agustín Balbuena, Carlos Rodríguez y Roberto González.",38 EXP Antonio Mellit (COL)</br>38 EXP Hugo Tedesco (HUR),45,90,0,0,Foto,Formación,Camiseta
03/03/1968,Pentrelli,local,derrota,0,2,Chacarita Juniors,1° fecha del Campeonato Metropolitano 1968,Tomás A. Ducó,árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
10/03/1968,N Rossi,visitante,empate,0,0,Argentinos Juniors,2° fecha del Campeonato Metropolitano 1968,Boyacá,árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
17/03/1968,N Rossi,local,victoria,1,0,River Plate,3° fecha del Campeonato Metropolitano 1968,Tomás A. Ducó,árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
25/03/1968,N Rossi,visitante,victoria,2,1,Gimnasia y Esgrima (La Plata),4° fecha del Campeonato Metropolitano 1968,El Bosque (La Plata),árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
31/03/1968,N Rossi,local,victoria,2,1,Independiente,5° fecha del Campeonato Metropolitano 1968,Tomás A. Ducó,árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
07/04/1968,N Rossi,visitante,derrota,1,2,Vélez Sarsfield,6° fecha del Campeonato Metropolitano 1968,Vélez Sarsfield,árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
14/04/1968,N Rossi,local,victoria,1,0,Quilmes,7° fecha del Campeonato Metropolitano 1968,Tomás A. Ducó,árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
19/04/1968,N Rossi,visitante,empate,1,1,Los Andes,8° fecha del Campeonato Metropolitano 1968,Florencio Sola,árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
28/04/1968,N Rossi,local,victoria,1,0,Rosario Central,9° fecha del Campeonato Metropolitano 1968,Tomás A. Ducó,árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
05/05/1968,N Rossi,visitante,derrota,0,1,Tigre,10° fecha del Campeonato Metropolitano 1968,José Dellagiovanna,árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
12/05/1968,N Rossi,local,empate,0,0,San Lorenzo de Almagro,11° fecha -interzonal- del Campeonato Metropolitano 1968,Tomás A. Ducó,árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
19/05/1968,N Rossi,visitante,victoria,1,0,Chacarita Juniors,12° fecha del Campeonato Metropolitano 1968,San Martín,árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
27/05/1968,N Rossi,local,empate,1,1,Argentinos Juniors,13° fecha del Campeonato Metropolitano 1968,Tomás A. Ducó,árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
02/06/1968,N Rossi,visitante,derrota,0,1,River Plate,14° fecha del Campeonato Metropolitano 1968,Monumental,árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
09/06/1968,N Rossi,local,victoria,8,0,Gimnasia y Esgrima (La Plata),15° fecha del Campeonato Metropolitano 1968,Tomás A. Ducó,árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
16/06/1968,N Rossi,visitante,derrota,2,3,Independiente,16° fecha del Campeonato Metropolitano 1968,Doble Visera,árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
23/06/1968,N Rossi,local,empate,0,0,Vélez Sarsfield,17° fecha del Campeonato Metropolitano 1968,Tomás A. Ducó,árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
30/06/1968,N Rossi,visitante,victoria,2,0,Quilmes,18° fecha del Campeonato Metropolitano 1968,Quilmes,árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
07/07/1968,N Rossi,local,victoria,1,0,Los Andes,19° fecha del Campeonato Metropolitano 1968,Tomás A. Ducó,árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
14/07/1968,N Rossi,visitante,derrota,1,3,Rosario Central,20° fecha del Campeonato Metropolitano 1968,Arroyito (Rosario),árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
19/07/1968,N Rossi,local,victoria,2,0,Tigre,21° fecha del Campeonato Metropolitano 1968,Tomás A. Ducó,árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
27/07/1968,N Rossi,visitante,empate,2,2,San Lorenzo de Almagro,22° fecha -interzonal- del Campeonato Metropolitano 1968,Gasómetro,árbitro,,,sin datos,45,90,0,0,Foto,Formación,Camiseta
