Fecha,Técnico,Condición,Situación,Resultado1,Resultado2,Club,Torneo,Estadio,Árbitro,Huracán,Rival,Foto,Incidencias,Fin1T,Fin2T
19/11/2021,Kudelka,visitante,derrota,1,4,Estudiantes (La Plata),21° fecha de Campeonato Torneo-LPF 2021,Uno (La Plata),Germán Delfino,"Marcos Díaz; Ismael Quílez, Jonathan Galván, Leandro Grimi y César Ibáñez; Franco Cristaldo (67 Santiago Hezze), Fabián Henríquez (53 Diego Mercado), Lucas Vera (53 Jonás Acevedo) y Rodrigo Cabral; Jhonatan Candia (53 Nicolás Silva) y Enrique Triverio (53 Matías Cóccaro).","Mariano Andújar; Godoy, Rogel, Noguera y Aguirregaray; Pellegrini (82 Romero), Zuqui (76 Pasquini), Kociubinski y Zapiola (61 Sánchez Miño); Del Prete (76 Apaolaza) y Leandro N Díaz (76 Ayoví).",foto,4 GOL Del Prete (ELP)</br>16 GOL Del Prete (ELP)</br>27 GOL Franco Cristaldo (HUR)</br>34 GOL Leandro N Díaz (ELP) -penal-</br><b>1° Tiempo: Estudiantes 3x1 Huracán</b></br>51 GOL Leandro N Díaz,45,90
23/11/2021,Kudelka,local,victoria,1,0,Patronato (Paraná),22° fecha de Campeonato Torneo-LPF 2021,Tomás A. Ducó,Darío Herrera,"Marcos Díaz; Raúl Lozano, Jonathan Galván, José Moya y César Ibáñez; Franco Cristaldo (80 Patricio Toranzo), Fabián Henríquez (46 Lucas Vera), Santiago Hezze y Rodrigo Cabral (46 Jhonatan Candia); Jonás Acevedo (70 Nicolás Silva) y Matías Cóccaro (80 Enrique Triverio).","M. Ibáñez; Garay, García Guerreño, Benítez y Cobos (64 Urribarri); Kruspzky (88 Palavecino), Vázquez (88 Bandiera), Canteros y Delgadillo; Arias y Sosa Sánchez (64 Franco).",84 GOL José Moya (HUR),45,90
29/11/2021,Kudelka,visitante,derrota,2,4,Platense,23° fecha de Campeonato Torneo-LPF 2021,Vicente López,Fernando Echenique,"Marcos Díaz; Ismael Quílez (86 Raúl Lozano), José Moya, Jonathan Galván y César Ibáñez; Franco Cristaldo, Santiago Hezze, Jonás Acevedo (59 Nicolás Silva) y Rodrigo Cabral (74 Lucas Vera); Jhonatan Candia (59 Matías Cóccaro) y Enrique Triverio.","De Olivera; Schott, Iribarren, Lomónaco e Infante; Curuchet (65 Schor), Gómez (83 Baldassarra), Lamberti y Bertolo (65 Mauro Bogado); Tissera (74 Sandoval) y Tijanovich (83 Mansilla).",foto,15 GOL Matías Tissera (PLA) -penal-</br>29 GOL Rodrigo Cabral (HUR)</br>44 GOL Matías Tissera (PLA)</br>51 GOL Matías Tissera (PLA)</br>84 GOL Mansilla (PLA)</br>89 GOL José Moya (HUR),45,90
04/12/2021,Kudelka,local,victoria,1,0,Racing Club,24° fecha de Campeonato Torneo-LPF 2021,Tomás A. Ducó,Hernán Mastrángelo,"Marcos Díaz; Ismael Quílez (81 Raúl Lozano), José Moya, Jonathan Galván y César Ibáñez; Franco Cristaldo, Santiago Hezze, Jonás Acevedo (67 Fabián Henríquez) y Rodrigo Cabral (90 Nicolás Silva); Jhonatan Candia (67 Núñez) y Matías Cóccaro (81 Enrique Triverio).","Gómez; Pillud, Sigali, Nery Domínguez y Prado (74 Ignacio Galván); Martínez, Alcaraz, Copetti y López; Chancalay (74 Córdoba) y Cvitanich (69 Benjamín Garré).",foto,26 GOL Matías Cóccaro (HUR)</br><b>1° Tiempo: Huracán 1x0 Racing</b>,45,90
11/12/2021,Kudelka,visitante,victoria,4,1,Rosario Central,25° fecha de Campeonato Torneo-LPF 2021,Gigante de Arroyito (Rosario),Darío Herrera,"Marcos Díaz; Ismael Quílez, José Moya, Jonathan Galván y César Ibáñez (17 Walter Pérez); Franco Cristaldo (59 Fabián Henríquez), Santiago Hezze, Jonás Acevedo (69 Diego Mercado) y Rodrigo Cabral (69 Leandro Grimi); Jhonatan Candia (69 Núñez) y Matías Cóccaro.","Romero; D Martínez (76 Marinelli), Almada (88 Caraglio), Ávila y Blanco; Infantino (76 Ferreyra), Emmanuel Ojeda, Lo Celso (46 Zabala) y Vecchio; Lucas Gamba (46 Martínez Dupuy) y Rubén.",foto,18 GOL Matías Cóccaro (HUR)</br>45+2 GOL Jhonatan Candia (HUR)</br>60 GOL Martínez Dupuy (ROS)</br>64 EXP Santiago Hezze (HUR)</br>73 GOL Matías Cóccaro (HUR)</br>88 GOL Walter Pérez (HUR),45+2,90
09/01/2022,Kudelka,visitante,empate,0,0,Tigre,Amistosos 2022,José Dellagiovanna,sin datos,"Marcos Díaz; Ismael Quílez, Navarro, Jonathan Galván y Lucas Carrizo; Santiago Hezze, Federico Fattori, Rodrigo Cabral y Lucas Vera; Núñez y Jhonatan Candia.","Gonzalo Marinelli; Blondel, Cabrera, Luciatti y Prieto; Zabala (Salomón), Prediger, Menossi y Castro; Protti y Magnín (Colidio).",Partido de 70 minutos,45,90
12/02/2022,Kudelka,local,victoria,1,0,Lanús,1° fecha de Campeonato Copa-LPF 2022,Tomás A. Ducó,Facundo Tello,"Marcos Díaz; Ismael Quílez, Fernando Tobio, Jonathan Galván y César Ibáñez; Santiago Hezze, Fabián Henríquez (67 Federico Fattori), Franco Cristaldo (80 Walter Pérez) y Rodrigo Cabral (86 Jonás Acevedo); Jhonatan Candia (67 Agustín Curruhinca), Matías Cóccaro (86 Nicolás Cordero).","Monetti; Di Plácido, Lomónaco, Braghieri (35 Yonathan Cabral) y Bernabei; F Pérez, González (46 Orozco) y Valeri (19 M Pérez), Ignacio Malcorra (80 Sanabria); Belmonte y Sand (46 López).",foto,9 GOL Matías Cóccaro (HUR)</br>13 EXP Lomónaco (LAN),45,90
15/02/2022,Kudelka,local,derrota,2,3,Estudiantes (La Plata),2° fecha de Campeonato Copa-LPF 2022,Tomás A. Ducó,Jorge Baliño,"Marcos Díaz; Navarro (46 Ismael Quílez), Fernando Tobio, Jonathan Galván y César Ibáñez; Santiago Hezze (83 Agustín Curruhinca), Fabián Henríquez (59 Franco Cristaldo), Lucas Vera (75 Patricio Toranzo) y Rodrigo Cabral (59 Mateo Bajamich); Jhonatan Candia y Matías Cóccaro.","Mariano Andújar; Godoy, Rogel, Noguera y Más; Zuqui (89 Lattanzio), Morel, Rodríguez y Del Prete (69 Muñoz); Boselli (64 Castro) y Leandro N Díaz.",foto,13 GOL Zuqui (ELP)</br>43 GOL Jhonatan Candia (HUR) -penal-</br><b>1° Tiempo: Huracán 1x1 Estudiantes</b></br>46 GOL Boselli (ELP)</br>52 Leandro N Díaz (ELP)</br>59 EXP Morel (ELP)</br>80 GOL Jhonatan Candia (HUR),45,90
19/02/2022,Kudelka,visitante,derrota,1,2,Arsenal,3° fecha de Campeonato Copa-LPF 2022,Grondona,Diego Ceballos,"Marcos Díaz; Ismael Quílez, Fernando Tobio, Jonathan Galván y Lucas Carrizo; Franco Cristaldo (84 Patricio Toranzo), Santiago Hezze (57 Rodrigo Cabral), Jonás Acevedo (84 Agustín Curruhinca) y Mateo Bajamich (46 Federico Fattori); Jhonatan Candia (71 Bruno Vides) y Matías Cóccaro.","Werner; Christian Chimino, Goñi, Suárez y Pérez; Miloc, Brochero (83 Torres), Lomónaco (65 Apaolaza) y Joaquín Ibáñez (76 Kruspzky); Pittón y Sánchez (46 A. Díaz).",foto,19 GOL Jonás Acevedo (HUR)</br>45+3 GOL Lomónaco (ARS) -penal-</br>77 GOL A Díaz (ARS),45+3,90
24/02/2022,Kudelka,local,victoria,2,0,Vélez Sarsfield,4° fecha de Campeonato Copa-LPF 2022,Tomás A Ducó,Pablo Dóvalo,"Marcos Díaz; Ismael Quílez, Fernando Tobio, Jonathan Galván y César Ibáñez; Santiago Hezze, Federico Fattori, Franco Cristaldo (68 Walter Pérez) y Rodrigo Cabral (82 Jonás Acevedo); Jhonatan Candia (82 Bruno Vides) y Matías Cóccaro (54 Agustín Curruhinca).","Hoyos; Guidara, Giannetti, Gómez y Ortega (76 Insúa); Garayalde, Mulet (46 D Fernández), Bouzat (46 F Díaz) y Janson; Orellano (90 J Fernández) y Pratto (76 Sosa Sánchez).",foto,38 GOL Jhonatan Candia (HUR) -penal-</br>35 EXP Gianetti (VEL)</br>40 GOL Matías Cóccaro (HUR)</br><b>1° Tiempo: Huracán 2x0 Vélez</b>,45,90
06/03/2022,Kudelka,visitante,victoria,1,0,Boca Juniors,5° fecha de Campeonato Copa-LPF 2022,La Bombonera,Nicolás Lamolina,"Marcos Díaz; Ismael Quílez, Fernando Tobio, Jonathan Galván y César Ibáñez; Santiago Hezze, Federico Fattori, Franco Cristaldo (82 Fabián Henríquez) y Rodrigo Cabral (72 Jonás Acevedo); Jhonatan Candia (90+1 Diego Mercado) y Matías Cóccaro (72 Nicolás Cordero).","Agustín Rossi; Advíncula, Izquierdoz (81 Salvio), Rojo y Sandez; Fernández, Campuzano (77 Medina), Romero y Zeballos (59 Juan E Ramírez); Villa (60 Vázquez) y Orsini.",foto,<b>1° Tiempo: Boca 0x0 Huracán</b></br>69 GOL Matías Cóccaro (HUR),45,90+1
12/03/2022,Kudelka,local,derrota,1,3,Godoy Cruz (Mendoza),6° fecha de Campeonato Copa-LPF 2022,Tomás A Ducó,Mauro Vigliano,"Marcos Díaz; Ismael Quílez, Fernando Tobio (75 Navarro), Jonathan Galván y César Ibáñez; Santiago Hezze (58 Lucas Vera), Federico Fattori, Franco Cristaldo (75 Patricio Toranzo) y Rodrigo Cabral (58 Mateo Bajamich); Jhonatan Candia y Matías Cóccaro.","Espínola; Breitenbruch, Ferrari, Ortiz y Negri (79 González); Acevedo (70 Leyes), Abrego, Pintado (70 Cainelli) y Bullaude (86 Pereira); Rodríguez (79 Badaloni) y Martín Ojeda.",foto,1 GOL Jhonatan Candia (HUR)</br>6 Bullaude (GOD)</br><b>1° Tiempo: Huracán 1x1 Godoy Cruz</b></br>50 GOL Rodríguez (GOD)</br>83 GOL Martín Ojeda (GCR),45,90
19/03/2022,Kudelka,visitante,empate,0,0,San Lorenzo de Almagro,7° fecha de Campeonato Copa-LPF 2022,Pedro Bidegain,Andrés Merlos,"Marcos Díaz; Ismael Quílez, Fernando Tobio, Jonathan Galván y César Ibáñez; Santiago Hezze, Federico Fattori, Franco Cristaldo (71 Jonás Acevedo) y Rodrigo Cabral (71 Mateo Bajamich); Jhonatan Candia (90 Nicolás Cordero) y Matías Cóccaro (90 Walter Pérez).","Torrico; Peruzzi, Gattoni, Zapata y Rojas; Yeison Gordillo, Martegani (88 Leguizamón), Cerutti (46 Braida) y Centurión; N Fernández (60 Blandi) y Fernández Mercau (63 Ortigoza).",45,90
25/03/2022,Kudelka,visitante,derrota,2,3,River Plate,Amistosos 2022,Monumental,sin datos,"Marcos Díaz; Iván Valenzuela, Fernando Tobio (46 Navarro), Jonathan Galván y Walter Pérez; Santiago Hezze (69 Diego Mercado), Fabián Henríquez, Jonás Acevedo (46 Juan C Gauto) y Jhonatan Candia (69 Rodrigo Cabral); Mateo Bajamich (46 Franco Cristaldo) y Matías Cóccaro (46 Nicolás Cordero)","Franco Petroli; Andrés Herrera, Maidana (46 Emanuel Mammana), David Martínez (46 Javier Pinola) y Elías Gómez; Tomás Pochettino, Bruno Zuculini, Agustín Palavecino (46 Enzo Fernández) y Santiago Simón; José Paradela y Matías Suárez.",foto,PT GOL Jhonatan Candia (HUR)</br>PT GOL Agustín Pochettino (RPL)</br>60 GOL Enzo Fernández (RPL) -cabezazo-</br>65 GOL Santiago Simón (RPL)</br>90 GOL Juan C Gauto (HUR),45,90
01/04/2022,Kudelka,visitante,empate,2,2,Central Córdoba (Santiago),8° fecha de Campeonato Copa-LPF 2022,Madre de Ciudades (Santiago),Facundo Tello,"Marcos Díaz; Ismael Quílez, Fernando Tobio (27 Pablo Adorno), Jonathan Galván y Walter Pérez; Santiago Hezze (38 Jonás Acevedo), Fabián Henríquez (77 Federico Fattori), Franco Cristaldo y Mateo Bajamich (46 Rodrigo Cabral); Jhonatan Candia (77 Nicolás Cordero) y Matías Cóccaro.","Toselli; Iván Ramírez Segovia, Pereyra, Sbuttoni y Bay; Soraire, Laba, González Metilli (63 Montes) y Martínez (83 Banegas); Riaño (83 Argañaraz) y López (63 Grahl).",foto,4 GOL Riaño (CEN)</br>17 GOL Matías Cóccaro (HUR)</br>34 GOL López (CEN)</br><b>1° Tiempo: Central Córdoba 2x1 Huracán</b></br>85 GOL Franco Cristaldo (HUR),45,90
11/04/2022,Kudelka,local,derrota,1,2,Barracas Central,9° fecha de Campeonato Copa-LPF 2022,Tomás A Ducó,Darío Herrera,"Marcos Díaz; Ismael Quílez (77 Soto), Jonathan Galván, Pablo Adorno y César Ibáñez; Franco Cristaldo, Federico Fattori (90+5 Mateo Bajamich), Jonás Acevedo (56 Patricio Toranzo) y Rodrigo Cabral; Jhonatan Candia y Nicolás Cordero (56 Matías Cóccaro).","Gagliardo; Máter, Ferreyra, Paz y J Díaz; Tapia, Glaby, Valenzuela (70 Vázquez) y Bandiera (70 Castro); Mouche (85 Stable) y Sepúlveda (70 Arias).",foto,62 GOL Franco Cristaldo (HUR)</br>79 GOL Ferreyra (BCE)</br>90+4 GOL Tapia (BCE)</br>90+8 EXP Máter,45,90+8
15/04/2022,Kudelka,visitante,derrota,1,2,Tigre,10° fecha de Campeonato Copa-LPF 2022,José Dellagiovanna,Nazareno Arasa,"Marcos Díaz; Soto, Jonathan Galván, Lucas Merolla y César Ibáñez (81 Nicolás Cordero); Franco Cristaldo, Federico Fattori, Jonás Acevedo (53 Lucas Vera) y Rodrigo Cabral; Juan C Gauto (53 Jhonatan Candia) y Matías Cóccaro.","Gonzalo Marinelli; Blondel (79 Menossi), Cabrera, Demartini y Prieto; Fernández, Prediger, Protti (79 Flores) y Zabala (65 Baldi); Magnín (65 Castro) y Colidio (58 Salomón).",foto,11 GOL Magnín (TIG) -penal-</br>45+8 EXP Fernández (TIG)</br><b>1° Tiempo: Tigre 1x0 Huracán</b></br>86 GOL Flores (TIG)</br>90+5 GOL Nicolás Cordero (HUR),45+8,90+5
19/04/2022,Kudelka,local,empate,1,1,Colón (Santa Fe),11° fecha de Campeonato Copa-LPF 2022,Tomás A Ducó,Nicolás Lamolina,"Sebastián Meza; Soto, Jonathan Galván, Lucas Merolla y César Ibáñez; Franco Cristaldo, Federico Fattori, Juan C Gauto (66 Patricio Toranzo) y Rodrigo Cabral (66 Mateo Bajamich); Jhonatan Candia (81 Nicolás Cordero) y Matías Cóccaro.","Burián; Meza (61 Sandoval), Garcés, Paolo Goltz y Delgado; Bernardi, Teuten (61 Pierotti), Lértora y Aliendro; Ramón Ábila (89 Beltrán) y Farías.",foto,12 GOL Galván (HUR)</br>34 GOL Farías (COL) -penal-,45,90
25/04/2022,Kudelka,visitante,victoria,2,0,Aldosivi (Mar del Plata),12° fecha de Campeonato Copa-LPF 2022,Mundialista (Mar del Plata),Mauro Vigliano,"Marcos Díaz; Soto, Fernando Tobio, Lucas Merolla y César Ibáñez; Franco Cristaldo (77 Diego Mercado), Federico Fattori, Jhonatan Candia (73 Nicolás Cordero) y Rodrigo Cabral (73 Jonás Acevedo); Juan C Gauto (86 Ismael Quílez) y Matías Cóccaro (86 Walter Pérez).","Devecchi; Lucero, Mario López Quintana, Valentini y Román (84 Milo); Mosquera (62 Pisano), Morello, Meli (62 Martínez) y Martínez (84 Acevedo Fagúndez); Santiago Silva y Cauteruccio.",foto,23 GOL Matías Cóccaro (HUR)</br>35 GOL Matías Cóccaro (HUR)</br><b>1° Tiempo: Aldosivi 0x2 Huracán</b>,45,90
02/05/2022,Kudelka,local,victoria,2,1,Rosario Central,13° fecha de Campeonato Copa-LPF 2022,Tomás A. Ducó,Leandro Rey Hilfer,"Marcos Díaz; Soto, Jonathan Galván, Lucas Merolla y César Ibáñez; Franco Cristaldo, Federico Fattori, Juan C Gauto (80 Lucas Vera) y Rodrigo Cabral (70 Santiago Hezze); Jhonatan Candia (70 Nicolás Cordero) y Matías Cóccaro (80 Mateo Bajamich).","Servio; Almada (70 Martínez), Velázquez, Komar y Blanco; Tanlongo (70 Montoya), Claudio Yacob, Benítez (84 Frías) y Ferreyra (64 Vecchio); Véliz (84 Caraglio) y Lucas Gamba.",foto,22 GOL Véliz (RCE)</br><b>1° Tiempo: Huracán 0x1 Central</b></br>49 Matías Cóccaro (HUR) -penal-</br>62 EXP Federico Fattori (HUR)</br>81 Franco Cristaldo (HUR) -penal-,45,90
07/05/2022,Kudelka,visitante,derrota,0,3,Independiente,14° fecha de Campeonato Copa-LPF 2022,Enrique Bochini,Facundo Tello,"Marcos Díaz; Soto, Jonathan Galván, Lucas Merolla y César Ibáñez (85 Agustín Curruhinca); Juan C Gauto (64 Lucas Vera), Santiago Hezze, Franco Cristaldo y Rodrigo Cabral (46 Mateo Bajamich); Jhonatan Candia (86 Nicolás Cordero) y Matías Cóccaro.","Sosa; Vigo, Barreto, Laso y Rodríguez; Romero, Blanco (55 González), Pozzo (67 Poblete) y Soñora (78 Cazares); Batallini (78 Andrés Roa) y Romero (67 Fernández).",foto,21 GOL Soñora (IND)</br><b>1° Tiempo: Independiente 1x0 Huracán</b></br>86 GOL Cazares (IND)</br>89 GOL Fernández (IND),45,90
24/05/2022,Cabrera,neutral,empate,0,0,Dep. Madryn (Chubut),32vo de Copa Argentina 2022,Parque Independencia (Rosario),Jorge Baliño,"Marcos Díaz; Guillermo Soto (74 Ismael Quílez), Jonathan Galván, Lucas Merolla y César Ibáñez; Franco Cristaldo, Santiago Hezze, Federico Fattori y Lucas Vera (63 Jonás Acevedo); Jhonatan Candia (63 Rodrigo Cabral) y Matías Cóccaro.","Yair Bonnin; Mauro Peinipil, Gonzalo Rocaniere (46 González), Mauricio Mansilla y Lucas Pruzzo; Leonardo Marinucci, Marcos Pérez (68 Andrés Lioi), Federico Recalde y Rodrigo Migone (78 Alan Moreno); Nicolás Sánchez (65 Sebastián Jaldres) y Rodrigo Castillo (62 Emiliano López).",foto,</b>1° Tiempo: Huracán 0x0 Dep. Madryn</b>PEN Huracán 3x4 Dep. Madryn,45,90
04/06/2022,Dabove,visitante,derrota,0,2,Racing Club,1° fecha del Campeonato Torneo-LPF 2022,El Cilindro,Pablo Echavarría,"Lucas Chaves; Guillermo Soto, Jonathan Galván, Lucas Merolla y César Ibáñez; Santiago Hezze (85 Nicolás Cordero), Federico Fattori, Franco Cristaldo (90+2 Lucas Vera); Juan C Gauto (46 Walter Pérez), Matías Cóccaro (80 Jhonatan Candia), Rodrigo Cabral (85 Agustín Curruhinca).","Gómez; Mura (72 Fabricio Domínguez), Nery Domínguez, Insúa y Piovi; Miranda, Moreno, Alcaraz (89 Cáceres) y Cardona (83 Gómez); Chancalay (72 Correa) y Copetti.",foto,40 EXP César Ibáñez (HUR)</br><b>1° Tiempo: Racing 0x0 Huracán</b></br>54 GOL Chancalay (RAC)</br>89 Gómez (RAC),45,90+2
10/06/2022,Dabove,local,victoria,2,0,Rosario Central,2° fecha del Campeonato Torneo-LPF 2022,Tomás A. Ducó,Germán Delfino,"Lucas Chaves; Guillermo Soto, Jonathan Galván, Lucas Merolla y Walter Pérez; Federico Fattori (90+3 Fabián Henríquez), Santiago Hezze, Franco Cristaldo; Juan C Gauto (66 Benjamín Garré), Matías Cóccaro, Rodrigo Cabral (80 Jhonatan Candia).","Servio; Martínez, Almada, Komar y Blanco; Montoya, Claudio Yacob (59 Tanlongo), Ferreyra y Romero; Véliz y Lucas Gamba (59 Frías).",foto,8 GOL Franco Cristaldo (HUR)</br>53 GOL Blanco (HUR) -en contra-,45,90+3
14/06/2022,Dabove,visitante,empate,1,1,Defensa y Justicia,3° fecha del Campeonato Torneo-LPF 2022,Norberto 'Tito' Tomaghello,Nazareno Arasa,"Lucas Chaves; Guillermo Soto, Jonathan Galván, Lucas Merolla y César Ibáñez (53 Walter Pérez); Federico Fattori, Santiago Hezze, Benjamín Garré (69 Juan C Gauto) y Franco Cristaldo; Matías Cóccaro (77 Jhonatan Candia) y Rodrigo Cabral (77 Gabriel Gudiño).","Unsain; Tripichio (88 Tomás Galván), Frías (14 Cardona), Colombo y Alexis Soto; Loaiza, Gutiérrez, Duarte (46 Cuello) y Bou (88 Albertengo); Fernández (57 Hachen) y Rotondi.",foto,17 GOL Rotondi (DYJ)</br>23 GOL Franco Cristaldo (HUR),45,90
19/06/2022,Dabove,local,empate,0,0,Atl. Tucumán,4° fecha del Campeonato Torneo-LPF 2022,Tomás A. Ducó,Ariel Penel,"Lucas Chaves; Guillermo Soto (81 Ismael Quílez), Jonathan Galván, Lucas Merolla y Walter Pérez; Benjamín Garré (72 Juan C Gauto), Santiago Hezze, Federico Fattori (81 Gabriel Gudiño) y Franco Cristaldo; Matías Cóccaro y Rodrigo Cabral (66 Jhonatan Candia).","Lampe; Garay, Bianchi (86 Capasso), Thaller y Risso Patrón (57 Orihuela); Acosta, Gil Romero (57 Menéndez (63 Ignacio Maestro Puch)), Isnaldo (57 Pereyra) y Ramiro Carrera; Lotti y Ruiz Rodríguez.",45,90
25/06/2022,Dabove,visitante,victoria,1,0,Colón (Santa Fe),5° fecha del Campeonato Torneo-LPF 2022,Brigadier General Estanislao López (Santa Fe),Pablo Echavarría,"Lucas Chaves; Guillermo Soto, Jonathan Galván, Lucas Merolla y Walter Pérez; Benjamín Garré (87 Rodrigo Cabral), Santiago Hezze (80 Fabián Henríquez), Federico Fattori y Franco Cristaldo (87 Diego Mercado); Matías Cóccaro (87 Nicolás Cordero) y Jhonatan Candia (74 Gabriel Gudiño).","Chicco; Nardelli, Acevedo, Joaquín Novillo y Sánchez Miño; Pierotti, Moschión (46 Leandro Ojeda), Farioli (78 Troncoso) y Juan Álvarez; Farías y Forica (68 Déboli).",foto,7 GOL Benjamín Garré (HUR),45,90
03/07/2022,Dabove,local,victoria,3,2,River Plate,6° fecha del Campeonato Torneo-LPF 2022,Tomás A. Ducó,Fernando Rapallini,"Lucas Chaves; Guillermo Soto, Jonathan Galván (80 Santiago Moya), Lucas Merolla y Walter Pérez; Santiago Hezze (88 Guillermo Benítez), Federico Fattori, Benjamín Garré (80 Rodrigo Cabral), Juan C Gauto (60 Gabriel Gudiño); Matías Cóccaro (88 Enzo Luna) y Franco Cristaldo.","Franco Armani; Herrera, Maidana, González Pírez y Gómez; Simón (46 Barco), Zuculini, Palavecino y Quintero (34 David Martínez); Beltrán (61 Julián Álvarez) y Pochettino (46 Paradela).",foto,37 GOL Jonathan Galván (HUR)</br>29 EXP Maidana (RPL)</br><b>1° Tiempo: Huracán 1x0 River</b></br>63 GOL Franco Cristaldo (HUR)</br>69 GOL González Pirez (RPL)</br>72 GOL Franco Cristaldo (HUR) -penal-</br>90+3 GOL Julián Álvarez (RPL),45,90+3
10/07/2022,Dabove,visitante,victoria,3,2,Lanús,7° fecha del Campeonato Torneo-LPF 2022,Lanús,Mauro Vigliano,"Lucas Chaves; Guillermo Soto, Santiago Moya (60 Patricio Pizarro), Lucas Merolla y Walter Pérez; Santiago Hezze, Federico Fattori, Benjamín Garré (78 Nicolás Cordero) y Franco Cristaldo; Matías Cóccaro (88 Guillermo Benítez) y Juan C Gauto (60 Gabriel Gudiño).","Monetti; Aguirre, Matías Pérez, Braghieri y Aude; Facundo Pérez, Loaiza (68 Di Plácido), Careaga (86 Varaldo) y Sanabria (78 Segovia); Orozco (78 Cazal) y José Sand.",foto,7 GOL Aguirre (LAN)</br>21 GOL Matías Cóccaro (HUR) -penal-</br>33 GOL Sanabria (LAN)</br><b>1° Tiempo: Lanús 2x1 Huracán</b></br>52 GOL Benjamín Garré (HUR)</br>58 GOL Matías Cóccaro (HUR),45,90
17/07/2022,Dabove,visitante,empate,0,0,Unión (Santa Fe),8° fecha del Campeonato Torneo-LPF 2022,15 de Abril (Santa Fe),Hernán Mastrángelo,"Lucas Chaves; Guillermo Soto, Fernando Tobio, Lucas Merolla y Walter Pérez; Santiago Hezze (85 Nicolás Cordero), Federico Fattori, Franco Cristaldo y Benjamín Garré (88 Agustín Curruhinca); Gabriel Gudiño (65 Juan C Gauto) y Matías Cóccaro.","Mele; Vera (78 Gerometta), Calderón, Polenta y Corvalán; Juárez (39 Machuca (78 Agüero)), Nardoni (39 Roldán), Portillo y Castrillón; Luna Diale y Troyansky (64 Peralta Bauer).",71 EXP Calderón (UNI),45,90
20/07/2022,Dabove,local,empate,0,0,Godoy Cruz (Mendoza),9° fecha del Campeonato Torneo-LPF 2022,Tomás A. Ducó,Darío Herrera,"Lucas Chaves; Ismael Quílez (77 Patricio Pizarro), Fernando Tobio, Lucas Merolla y Walter Pérez; Santiago Hezze (88 Nicolás Cordero), Federico Fattori, Benjamín Garré (88 Agustín Curruhinca) y Franco Cristaldo; Matías Cóccaro y Juan C Gauto (57 Gabriel Gudiño).","Rodríguez; Breitenbruch, Ferrari, Pier Barrios y Negri; Abrego, Acevedo (88 Andrada), Allende (69 Valentín Burgoa), Bullaude (88 Ortiz), Martín Ojeda (80 Roberto Ramírez); Rodríguez (80 Badaloni).",86 EXP Ferrari (GCR),45,90
25/07/2022,Dabove,visitante,empate,1,1,Vélez Sarsfield,10° fecha del Campeonato Torneo-LPF 2022,José Amalfitani,Silvio Trucco,"Lucas Chaves; Guillermo Soto (83 Ismael Quílez), Fernando Tobio (31 Patricio Pizarro), Lucas Merolla y Walter Pérez (66 Guillermo Benítez); Santiago Hezze, Federico Fattori, Gabriel Gudiño, Franco Cristaldo; Matías Cóccaro (83 Nicolás Cordero) y Benjamín Garré (83 Agustín Curruhinca).","Hoyos; Jara, De los Santos, Brizuela (88 Damián Fernández) y Ortega; Cáseres (66 Mulet), Garayalde, Orellano (60 Janson) y Walter Bou; Pratto (66 Osorio) y Julián Fernández (66 Menéndez).",foto,7 GOL Bou (VEL) -penal-</br><b>1° Tiempo: Vélez 1x0 Huracán</b></br>57 GOL Benjamín Garré (HUR),45,90
30/07/2022,Dabove,local,derrota,0,1,Gimnasia y Esgrima (La Plata),11° fecha del Campeonato Torneo-LPF 2022,Tomás A. Ducó,Patricio Loustau,"Lucas Chaves; Guillermo Soto (71 Ismael Quílez), Fernando Tobio, Lucas Merolla y Guillermo Benítez; Santiago Hezze, Federico Fattori, Benjamín Garré (84 Agustín Curruhinca), Franco Cristaldo; Matías Cóccaro y Gabriel Gudiño (71 Nicolás Cordero).","Rey; Enrique, Leonardo Morales, Guiffrey y Colazo; Muro (68 Insaurralde), Alemán (90+1 Cecchini), Cardozo y Sosa; Eric Ramírez (76 Piris) y Soldano (76 Contín).","Gol: 62ec Santiago Hezze.",45,90+1
07/08/2022,Dabove,visitante,victoria,1,0,Aldosivi (Mar del Plata),12° fecha del Campeonato Torneo-LPF 2022,Mundialista (Mar del Plata),Sebastián Zunino,"Lucas Chaves; Guillermo Soto (90+1 Patricio Pizarro), Fernando Tobio, Lucas Merolla y Guillermo Benítez; Santiago Hezze, Federico Fattori, Benjamín Garré (68 Agustín Curruhinca) y Franco Cristaldo (90+1 Fernando Godoy); Matías Cóccaro y Gabriel Gudiño (59 Rodrigo Cabral).","Devecchi; Lecanda (90+1 Tobares), Boolsen, Valentini y Román; Lucero (62 Indacoechea), Kociubinski, Maciel y Tomás Martínez (62 Meli); Santiago Silva (76 Cauteruccio) y Víctor Cuesta (76 Braian Martínez).",83 EXP Cauteruccio (ALD)</br>87 GOL Franco Cristaldo (HUR)-penal-,45,90+1
