Fecha,Técnico,Condición,Situación,Resultado1,Resultado2,Club,Torneo,Estadio,Árbitro,Huracán,Rival,Foto,Incidencias,Fin1T,Fin2T
08/09/2007,Ardiles,local,derrota,0,1,Gimnasia y Esgrima (La Plata),7° fecha del Campeonato Apertura 2007,Tomás A. Ducó,Sergio Pezzotta,"Marcelo Barovero; Omar Zarif, Paolo Goltz, Claudio Úbeda y Christian Cellay; Hugo Barrientos, Cristian Sánchez Prette (67 Alan Sánchez), Federico Poggi (58 Raúl Gordillo) y Walter Coyette; Franco Mendoza y Matías Defederico (58 Juan M Ortiz).","Sebastián Cejas; Álvaro Ormeño, Renato Civelli, Santiago Gentiletti y Federico Domínguez; Ignacio Piatti (82 Marcelo Cardozo), Matías Escobar, Mauricio Yedro, Roberto Salvatierra, Félix Leguizamón (71 Pablo Batalla) y Germán Herrera (89 Sergio Leal).",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhVR2bYP4p-MP2b_C3xW3DyeXwhjw_tT1Q1sJO5Cdu0ki_8UsXdEilCzKeApTXSKAmdvFy0nu9rZBlLR2tYXC7_l2h1WkiJDSNrad2c09jqKDRNMbwIx0QTocPIRoI31ULVY-jod9RkQzcQ/w600-h400/HURACAN+0+GIMNASIA+1+APERTURA+2007.jpg,10 GOL Matías Escobar,45,90
11/09/2007,Ardiles,visitante,derrota,0,3,Independiente,8° fecha del Campeonato Apertura 2007,El Cilindro,Héctor Baldassi,"Marcelo Barovero; Omar Zarif, Paolo Goltz, Claudio Úbeda y Christian Cellay; Cristian Sánchez Prette, Alexis Castro (46 Juan M Ortiz (75 Matías Defederico)), Hugo Barrientos y Federico Poggi, Walter Coyette y Luciano Varaldo.","Fabián Assmann; Ricardo Moreira, Carlos Matheu, Guillermo Rodríguez (79 Carlos Báez) y Lucas Mareque; Adrián Calello, Mariano Herrón (57 Sebastián Carrizo), Hernán Fredes y Daniel Montenegro; Víctor Sosa (64 Rodrigo Díaz) y Germán Denis.",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEitHpVqGGKD8oGmSHLVIO4k482wQ-V6uYW_4hN8MbNAI2Q2WK3o3_PufftqUPg2LMw3F45v_8W0iplSxcttcXi6PkAmtWWtDD2pKNjR4rXm9svQAd69_bhoNbA7p8XW1FPJU-jFhoy4Nz2M/w600-h400/INDEPENDIENTE+3+HURACAN+0+APERTURA+2007.jpg,"28 GOL Víctor Sosa (IND),30 GOL Germán Denis (IND),71 GOL Germán Denis (IND)",45,90
15/09/2007,Ardiles,local,victoria,2,1,San Martín (San Juan),9° fecha del Campeonato Apertura 2007,Tomás A. Ducó,Carlos Maglio,"Marcelo Barovero; Paolo Goltz, Claudio Úbeda, Ángel Puertas y Christian Cellay; Omar Zarif, Cristian Sánchez Prette (89 Leandro J Díaz), Hugo Barrientos y Walter Coyette (74 Federico Poggi); Luciano Varaldo (58 Antonio Barijho) y Federico Nieto.","César Monasterio; Pablo Frontini (79 Gabriel Roth), José S Brusco, Antonio Agüero y Maximiliano Kondratiuk; Ariel Franco (53 Sebastián Malandra), Fernando De la Fuente, Mario Pacheco y Fernando Merlo; Ariel Carreño (49 Luis F. Tonelotto) y Mariano Trípodi.",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgmRkLqmlZhS7TCVo3xXofpaA-pBBci3NoT40tSIaldL4Qoj5Ie5WaL1lOj7uWpKrp8wkorV3QdfPOa93cbZlIE0CBioTbgRnoPsOIvI4VvwVD6XKVD9uxHxi5QHoH4hQPhxRl46YGFj-j5/w600-h400/HURACAN+2+SAN+MARTIN+DE+SAN+JUAN+1+APERTURA+2007.jpg,"40 GOL Luciano Varaldo, 64 GOL Cristian Sánchez Prette, 67 GOL José S. Brusco -penal-",45,90
21/09/2007,Ardiles,local,empate,2,2,Colón (Santa Fe),10° fecha del Campeonato Apertura 2007,Tomás A. Ducó,Cristian Faraoni,"Marcelo Barovero; Ángel Puertas, Paolo Goltz, Claudio Úbeda y Christian Cellay; Omar Zarif, Hugo Barrientos, Cristian Sánchez Prette (89 Alexis Castro) y Walter Coyette (64 Federico Poggi); Federico Nieto (89 Antonio Barijho) y Franco Mendoza.","Sebastián Blázquez; Alcides Píccoli, Ariel Garcé, Omar Merlo y Germán Rivarola; Miguel Romero, Alejandro Capurro, Freddy Grisales y Emanuel Centurión (57 César González), Luis Quinteros (64 Claudio Enría) y Darío Gandín.",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgvdyZ0WmtZzYwlaGPPOy2hkuuM17CzokpWikUy-Wt0w1pFYy8GPyZrYV8Ecta770cWhE2MStmsJB8stBknR8h6lCRD04Z2UeYfX4NWnJX7ZmPLUTBN70wWTXE6aR0iSy0TZDB_ZyRWqIeO/w600-h400/HURACAN+2+COLON+2+APERTURA+2007.jpg,"5 GOL Miguel Romero, 50 GOL Franco Mendoza, 73 GOL Federico Nieto, 78 GOL Darío Gandín -penal-",45,90
28/09/2007,Ardiles,visitante,derrota,1,3,Olimpo (Bahía Blanca),11° fecha del Campeonato Apertura 2007,Roberto Carminatti (Bahía Blanca),Juan P. Pompei,"Marcelo Barovero; Ángel Puertas, Paolo Goltz, Claudio Úbeda y Walter Gómez (54 Federico Poggi); Omar Zarif (61 Alexis Castro), Christian Cellay, Cristian Sánchez Prette y Walter Coyette (79 Matías Defederico); Federico Nieto y Franco Mendoza.","Fernando Navarro Montoya; Federico Mancinelli, Javier Páez, Cristian Tavio y Jorge Martínez; Rogelio Martínez, Martín Wagner, Sebastián Dubarbier y Ángel Morales (61 Gustavo Pinto); Josemir Lujambio (69 Juan C Carrizo) y Mariano Martínez (73 Mauro Olivi).","27 Josemir Lujambio,59 Mariano Martínez, 77p Mauro Olivi, 84 Franco Mendoza.",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgKHxuf8LpRY_sUyxYZIy035YRp2le-JC7SZlM8MCJk1QRnyLqIjj2pW71_7C-Ev6SL0unkZ_Ym-O1L3MWJy6cDhIBB9ljOUNZhb821stUJYQr5Q263P5mSOHq2y116SCZ_q9G5aWY9P5Ve/w600-h400/OLIMPO+3+HURACAN+1+APERTURA+2007.jpg,82 GOL Federico Nieto (HUR),45,90
02/10/2007,Ardiles,local,victoria,1,0,Banfield,12° fecha del Campeonato Apertura 2007, Tomás A. Ducó, Alejandro Sabino,"Marcelo Barovero; Ángel Puertas, Paolo Goltz, Claudio Úbeda y Christian Cellay; Omar Zarif, Cristian Sánchez Prette (89 Alexis Castro), Hugo Barrientos y Walter Coyette; Franco Mendoza y Luciano Varaldo (70 Federico Poggi).","Cristian Lucchetti; Marcos Galarza, Diego Herner, José R. Devaca y Ariel Broggi (84 Diego Galeano); Jairo Patiño, Esteban Buján (69 Pablo Vitti), Fabián Santana y Luciano Civelli; Cristian Maidana y Jerónimo Barrales.",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjMLcyxp98fGIJZ1GRF40j1dx1a5SxaB0bnIIiUhn1rgCMVT241pYc5o2QrjqBWju_N331p43uHics0JgDFJ1qVc7xLJsAsLdoHDtIKgMY-d8gHMB74CMBTmwnMcNPgi-t_kFWKEB3XD_Xu/w600-h400/vs+Banfield.jpg,66 GOL Walter Coyette (HUR),45,90
05/10/2007,Ardiles,visitante,derrota,0,2,Gimnasia y Esgrima (Jujuy),13° fecha del Campeonato Apertura 2007, 23 de Agosto (Jujuy),Jorge Baliño,"Marcelo Barovero; Ángel Puertas (46 Alexis Castro), Paolo Goltz, Claudio Úbeda y Christian Cellay; Omar Zarif (74 Andrés Franzoia), Hugo Barrientos, Cristian Sánchez Prette y Walter Coyette (46 Federico Poggi); Federico Nieto y Franco Mendoza.","José Valdiviezo; Gabriel Ruiz, Gabriel Loeschbor, Fabián Berza y Ezequiel Garré; Marcelo Quinteros (89 Gabriel Ramón), Diego Mateo, Silvio Iuvalé y Matías Miramontes (71 Fabio Pieters); Héctor Silva (66 César Carranza) y Osvaldo Miranda.",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEghTV0vLTYKQf4fffoedI9jFh2NNXgHOLuPBgY9r8fMum98YvNJdViTlKHbXUin7XhOlSeYP32IBrc6e5ynJty7mKUjYplN8GwAUjRY21S5_QybeEmmQlSjD3sQjQ6HDgTx_AawOi_dXQjx/w600-h400/GIMNASIA+JUJUY+2+HURACAN+0+APERTURA+2007.jpg,"9 GOL Paolo Goltz (GIM) -en contra-, 29 GOL Osvaldo Miranda (GIM)",45,90
21/10/2007,Ardiles,local,victoria,3,1,Newell's Old Boys (Rosario),14° fecha del Campeonato Apertura 2007, José Amalfitani,Héctor Baldassi,"Marcelo Barovero; Ángel Puertas, Paolo Goltz, Claudio Úbeda y Christian Cellay; Cristian Sánchez Prette (77 Omar Zarif), Hugo Barrientos, Federico Poggi y Walter Coyette (46 Leandro J Díaz); Federico Nieto (46 Andrés Franzoia) y Franco Mendoza.","Justo Villar; Augusto Mainguyague (81 Martín Seri), Rolando Schiavi, Germán Ré y Oscar Lucero; Pablo Pérez (74 Leandro Torres), José L. Villagra, Matías Donnet (27 Mauricio Sperduti) y Leonel Vangioni; Héctor Steinert y Santiago Salcedo.",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhz_vgTRYZYSp5R3YlG-MCoQQW0TG4LyHPJTaSidS0G1EoRrDUvoGeNgydfG2yih8Jz-K3GDUw3LjOn4NN1Xpdtmyxpnq0xBlE0xkDfEVU6rT_MBxfDS2oF5t-3_9ukTX6so3qymvyF9qr_/w600-h400/HURACAN+L+NEWELS+1+APERTURA+2007+1.jpg,"37 GOL Schiavi -penal-, 50 Schiavi -en contra-, 40 GOL Franco Mendoza, 71 GOL Franzoia",45,90
04/11/2007,Ardiles,visitante,empate,1,1,San Lorenzo de Almagro,15° fecha del Campeonato Apertura 2007,Pedro Bidegain,Gabriel Favale,"Marcelo Barovero; Ángel Puertas, Paolo Goltz, Claudio Úbeda y Christian Cellay; Cristian Sánchez Prette, Leandro J Díaz, Hugo Barrientos y Federico Poggi (84 Alexis Castro); Andrés Franzoia (89 Federico Nieto) y Franco Mendoza (60 Antonio Barijho).","Agustín Orión; Hernán A González, Sebastián Méndez, Jonathan Bottinelli y Aureliano Torres; Diego Rivero, Juan M Torres, Santiago Hirsig (50 Jorge Ortiz) y Daniel Bilos (69 Gastón Fernández); Juan C. Menseguez (75 Bernardo Romeo) y Andrés Silvera.",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgFVnkj_kXUxZNwaUqU73qgBg_XGbXwBUUs-gzwQjjwkg9Y19yLUs_iLtd0U28gqtgn1DsV1glX7QU9sKJ5FirARS-eyL_5Q14CcbGfQeOdXxwZyovXGTGM7OoHsVx71AEpPUM2NguM5VMf/w600-h400/SAN+LORENZO+1+HURACAN+1+APERTURA+2007.jpg,3 GOL Jonathan Botinelli (SLO)</br>34 GOL Paolo Goltz (HUR)</br><b>1° Tiempo: San Lorenzo 1x1 Huracán</b></br>90 EXP Diego Rivero (SLO),45,90
10/11/2007,Ardiles,local,victoria,2,1,River Plate,16° fecha del Campeonato Apertura 2007,Diego Armando Maradona,Jorge Baliño,"Marcelo Barovero; Ángel Puertas, Paolo Goltz, Claudio Úbeda y Walter Gómez (46 Antonio Barijho); Cristian Sánchez Prette, Leandro J Díaz, Hugo Barrientos y Federico Poggi; Andrés Franzoia (90 Alexis Castro) y Franco Mendoza (79 Omar Zarif).","Juan M Ojeda; Carlos Valencia, Mateo Musacchio, Federico Lussenhoff y Emmanuel Martínez; Facundo Affranchino (81 René Lima), Matías Díaz, Matías Abelairas (75 Rolando Zátrate) y Sixto Peralta; Damián Lizio y Andrés Ríos (76 Mauro Rosales).",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhJKXE_RuZmmsLHtloYxNzSupAAXoEyq4VjV_IOqFT3uPLgSCXuheuDENTyPmRxiwevAFgGe2ORVwbHFZDe6VW7IF4774i_QbARSKpHd-o9Bk6HuiU7D-yDxIx7LipsYqu7arLPj8yiBoV-/w600-h400/huracan+2+river+1+apertura+2007+1.jpg,"20 GOL Sixto Peralta (HUR), 59 GOL Cristian Sánchez Prette (HUR), 68 GOL Cristian Sánchez Prette (HUR)",45,90
25/11/2007,Ardiles,visitante,empate,1,1,Estudiantes (La Plata),17° fecha del Campeonato Apertura 2007, Único (La Plata),Sergio Pezzotta,"Marcelo Barovero; Ángel Puertas, Paolo Goltz, Claudio Úbeda y Christian Cellay; Cristian Sánchez Prette (68 Iván Nadal), Hugo Barrientos, Leandro J Díaz y Federico Poggi (73 Alexis Castro); Andrés Franzoia (66 Federico Nieto) y Franco Mendoza.","Mariano Andújar; Sebastián Domínguez, Marcos Angeleri, Leandro Desábato (75 Iván Moreno y Fabianesi) y Enzo Pérez (64 Julio Barroso); Rodrigo Braña, Sebastián Verón, Leandro Benítez y Juan M. Salgueiro; Pablo Piatti y Jeremías Caggiano (59 Pablo Lugüercio).",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjvDgv3Wosmh7umcMkA6QD3SjoZlSosRi4IlJMpiqik5UPWejy8Idi99moOH163X87bZtZyLUHf8GNsc113MKXX1z68MblZFNDEkQA0LvA3EO7WNuypMdJY35wzUpZpUUkT10aT8Cu_EVUG/w600-h400/ESTUDIANTES+1+HURACAN+1+APER+2007.jpg,30 GOL Pablo Piatti (EST)</br>53 EXP Paolo Goltz</br>67 GOL Christian Cellay (HUR) -penal-,45,90
01/12/2007,Ardiles,local,victoria,3,0,Racing Club,18° fecha del Campeonato Apertura 2007,Diego Armando Maradona,Federico Beligoy,"Marcelo Barovero; Christian Cellay, Ángel Puertas, Claudio Úbeda e Iván Nadal; Cristian Sánchez Prette, Leandro J Díaz, Hugo Barrientos y Federico Poggi (69 Patricio Toranzo); Andrés Franzoia (77 Federico Nieto) y Franco Mendoza (61 Antonio Barijho).","Hilario Navarro; Diego Menghi (46 Santiago Malano), Marcos Cáceres, Gustavo Cabral y Franco Sosa; Nicolás Cabrera (60 Maximiliano Estévez), Martín Romagnoli, Adrián Bastía y Claudio Fileppi (73 Cristian Pellerano); Claudio López y Facundo Sava.",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEitd23B9g2TlSKYSoY46wdRWeOX-NvsaJeDILtyNaoPPoLt6QszNBYDjsc3S_7nTpB8LbeO0cmMDq4vTCA029pf92Fh-zZ9Y99AhWXJgPDtNeMeVzzmCeI3bOB9M45WUmkxe-K1FTTpbrpq/w600-h400/18+vs+Racing.jpg,2 GOL Christian Cellay (HUR)</br>33 EXP Claudio López (RAC)</br><b>1° Tiempo: Huracán 1x0 Racing</b></br>77 EXP Franco Sosa (RAC)</br>81 EXP Maximiliano Estévez (RAC)</br>87 GOL Federico Nieto (HUR)</br>89 GOL Cristian Sánchez Prette (HUR),45,90
09/12/2007,Ardiles,visitante,victoria,2,1,Vélez Sarsfield,19° fecha del Campeonato Apertura 2007,José Amalfitani,Alejandro Sabino,"Marcelo Barovero; Christian Cellay, Paolo Goltz, Ángel Puertas e Iván Nadal; Cristian Sánchez Prette (69 Walter Coyette), Hugo Barrientos, Leandro J Díaz y Federico Poggi; Andrés Franzoia (89 Germán Lanaro) y Franco Mendoza (76 Federico Nieto).","Germán Montoya; Mariano Uglessich, Hernán Pellerano, Marcelo Bustamante (71 Ramón Ocampo) y Pablo Lima; Sergio Sena, Alejandro Cabral, Andrés Bustos y Damián Escudero; Emmanuel Fernándes Francou (68 Damián Casalinuovo) y Facundo Coria.",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiBV7j20HkMrU2nWIwQ5GOX2dWm4GJdMZX6BsuqqjfNcncfjGymEZ-lXLEViLHjlO91l2LL7yjfUTEUF-t0mB-SrMAxuKjaO2W3NdVYMtyJh4zQ7_evEOSHFrtNcJoXhJom9eRxYJnnsM2J/w400-h600/VELEZ+1+HURACAN+2+APER+2007.jpg,<b>1° Tiempo: Vélez 0x0 Huracán</b></br>62 GOL Andrés Franzoia (HUR)</br>66 EXP Hugo Barrientos (HUR)</br>75 GOL Hernán Pellerano (VEL)</br>79 GOL Andrés Franzoia (HUR),45,90
24/01/2008,Úbeda,visitante,derrota,1,4,Millonarios (Colombia),Semi de Copa Cafam 2008 (amistoso),El Campín (Bogotá),Francisco Peñuela (Colombia),"Marcelo Barovero; Francisco Maciel, Paolo Goltz, Ángel Puertas y Carlos Arano; Leandro J Díaz, Hugo Barrientos, Alan Sánchez y Federico Poggi; Federico Nieto y Andrés Franzoia.","Cuadrado; Rojas, Mosquera, Andrés Salinas y Alex Díaz; Andrés Pérez, Gerardo Bedoya, Estrada y Cochas; Ricardo Ciciliano y García.",foto,1 GOL Carlos Arano (HUR)</br>19 GOL Ricardo Ciciliano (MIL)</br>52 GOL Ricardo Ciciliano (MIL) -penal-, 27 GOL García (MIL), 70 GOL Castillo (MIL),45,90
26/01/2008,Úbeda,visitante,derrota,0,3,Ind. Santa Fe (Colombia),3° Puesto de Copa Cafam 2008 (amistoso),El Campín (Bogotá),Miguel Guevara (Colombia),"Marcelo Barovero; Francisco Maciel, Paolo Goltz, Ángel Puertas y Carlos Arano; Leandro J Díaz, Hugo Barrientos, Cristian Sánchez Prette (Walter Coyette) y Federico Poggi (Federico Nieto); Andrés Franzoia (Alan Sánchez) y Franco Mendoza (Antonio Barijho).","Agustín Julio; Jairo Suárez, Francisco Nájera, Leonel Vielma y Javier Arizala; Maximiliano Flotta (Daniel Bridge), Hernando Patiño, Luis Seijas y Luis Mosquera; Edinson Toloza (Alexander Tejada) y Léider Preciado (César Valoyes).",foto,17 GOL Preciado (SFE) -penal-</br>54 GOL César Valoyes (SFE)</br>59 Mosquera (SFE)</br>73 EXP Leandro J Díaz (HUR),45,90
10/02/2008,Úbeda,visitante,derrota,0,2,Arsenal,1° fecha del Campeonato Clausura 2008,El Viaducto,Diego Abal,"Marcelo Barovero; Ángel Puertas, Paolo Goltz, Francisco Maciel (63 Omar Zarif), Carlos Arano, Cristian Sánchez Prette, Leandro J Díaz, Walter Coyette (63 Matías Defederico), Federico Poggi, Andrés Franzoia y Franco Mendoza (77 Federico Nieto).","Catriel Orcellet; Javier Gandolfi, Jossimar Mosquera, Aníbal Matellán y Cristian Díaz; Diego Villar (63 Andrés San Martín), Cristian Pellerano, Carlos Casteglione y Javier Yacuzzi (72 Pablo Garnier); Félix Leguizamón (63 Leonardo Biagini) y José Calderón.",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgFYGoGwzfF7XcT40HW77LX3epur3AKcxXmSJjxXyv9OzaAwpW7GbZfICWNB-W4WwXayen_qabFnSRYQwUFckfwTuqpjtMOHnz_CgfBhhsW77Zf1fzBxyPQxE-QeYuuYwRAU9M5-RrUaeGn/w600-h400/ARSENAL+2+HURACAN+0+FECHA+1+2008.jpg,8 GOL Leguizamón</br>14 GOL Calderón -cabezazo-,45,90
17/02/2008,Úbeda,local,victoria,1,0,Lanús,2° fecha del Campeonato Clausura 2008,Diego Armando Maradona,Pabo Lunati,"Marcelo Barovero; Ángel Puertas, Paolo Goltz, Eduardo Domínguez y Carlos Arano; Cristian Sánchez Prette (65 Alan Sánchez), Leandro J Díaz, Hugo Barrientos y Federico Poggi; Andrés Franzoia (81 Antonio Barijho) y Franco Mendoza (57 Federico Nieto).","Carlos Bossio; Carlos Arce, Leonardo Sigali, Carlos Quintana y Nelson Benítez; Nicolás Ramírez (56 Diego Valeri), Diego González, Eduardo Ledesma y Sebastián Blanco (74 Lautaro Acosta); Santiago Biglieri y Germán Cano.",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhoC7uObkUadFswHVsLxWtXBW3zwpL4lLXxQNIwD4fLGL8vZgi-lkqNFsbOTkdPeL0ZWgHPxXu_PxCxPIMcwZoNHJF84oNxtiqoG143FmYCpi9pEYw46T2tWf3KOBurP_HIM05h3O2aFU85/w600-h400/HURACAN+1+LANUS+0+FECHA+2+CLAUSURA+2008.jpg,83 GOL Alan Sánchez (HUR),45,90
23/02/2008,Úbeda,visitante,victoria,2,1,Tigre,3° fecha del Campeonato Clausura 2008,José Dellagiovanna,Néstor Pitana,"Marcelo Barovero; Ángel Puertas, Paolo Goltz, Eduardo Domínguez y Carlos Arano; Cristian Sánchez Prette, Hugo Barrientos, Leandro J Díaz y Federico Poggi (75 Alan Sánchez); Franco Mendoza (66 Federico Nieto) y Andrés Franzoia (87 Antonio Barijho).","Daniel Islas; Santiago Morero, Lucas Alesandria (31 Norberto Paparatto), Juan C Blengio y Martín Galmarini; Diego Castaño, Román Martínez (66 Victor Altobelli), Nicolás Torres (55 Sebastián Rusculleda) y Martín Morel; Néstor Ayala y Sebastián Ereros.",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEikykTmDRWEj2cH9l-JWhInKA2pK_T-DY31aZB33YH9vksl-Fc4Ix03G3bFPPuzS6i6gKbVghmFFzq1DRQU7OJgWgYZzkFWNMrnXfbD8g2yIVXsdlcNfliJGIJQ4bMh3PnfhaMXTdV_gLAW/w600-h400/2008+vs+Tigre.jpg,53 GOL Andrés Franzoia</br>70 GOL Diego Castaño (TIG) -cabezazo-</br>86 GOL Andrés Franzoia,45,90
29/02/2008,Úbeda,local,empate,1,1,Rosario Central,4° fecha del Campeonato Clausura 2008,Diego Armando Maradona,Alejandro Sabino,"Marcelo Barovero; Ángel Puertas, Paolo Goltz, Eduardo Domínguez y Carlos Arano; Cristian Sánchez Prette (77 Alan Sánchez), Leandro J Díaz, Hugo Barrientos y Federico Poggi; Franco Mendoza (46 Federico Nieto) y Andrés Franzoia.","Cristián Álvarez; Abel Espinosa, Ronald Raldes, Ramiro Fassi y Emiliano Papa; Tomás Costa, Jesús Méndez, Mariano Messera (33 Andrés Imperiale) y Cristian González; Martín Enrique Arzuaga (86 Damián Díaz) y José Vizcarra (69 Emilio Zelaya).",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgxsmAy8Zb_Onaqijm1eqZSBF7JFWRLeya3o_29-MQ3FyoKiFgIqK87Ke5rbCP-zEsj35t7ijCU_JQ6fj_8ICcc2fSvVejBqckEpTyrq8DbeTGxMNOhWXDSgD98jwUxNjRWCpPQ2jTtEHiY/w600-h400/HURACAN+1+R.CENTRAL+1+CLAUSURA+2008+FECHA+4.jpg,1 GOL José Vizcarra (CEN)</br>9 GOL Hugo Barrientos (HUR) -cabezazo-,45,90
08/03/2008,Úbeda,visitante,empate,1,1,Argentinos Juniors,5° fecha del Campeonato Clausura 2008,Diego Armando Maradona,Gabriel Brazenas,"Marcelo Barovero; Ángel Puertas, Paolo Goltz, Eduardo Domínguez y Carlos Arano; Omar Zarif, Cristian Sánchez Prette (86 Antonio Barijho), Leandro J Díaz y Federico Poggi (82 Alan Sánchez); Andrés Franzoia (89 Walter Coyette) y Federico Nieto.","Juan I Carrera; Pablo Barzola, Matías Caruzzo, Andrés Scotti y Sergio Escudero; Milovan Mirosevic (25 Nicolás Gianni), Gabriel Peñalba, Roberto Battión y Álvaro Pereira; Gabriel Hauche (65 Gonzalo Abán) y Alejandro Delorte (65 Gerardo Pérez Tarifa).",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiPA0Jw4AzJD8ggbisot9bDrxCKdqjBeALazfwAdaxYJXcTG7XmxbVhrPhl2iPoFA7hc02dOzQBmr1XIaT_J1-ZYAGzsyg9CbcGX6pwyiS0fblsJFBuUiUZTCz4jAutqwvKp8YzxVu3FOfl/w600-h400/FEDERICO+NIETO.jpg,5 GOL Gabriel Hauche (ARG)</br>6 GOL Federico Nieto (HUR) -cabezazo-</br>79 EXP Álvaro Pereira (ARG),45,90
16/03/2008,Úbeda,local,empate,0,0,Boca Juniors,6° fecha del Campeonato Clausura 2008,Diego Armando Maradona,Gabriel Favale,"Marcelo Barovero; Ángel Puertas, Paolo Goltz, Eduardo Domínguez y Carlos Arano; Omar Zarif, Hugo Barrientos, Cristian Sánchez Prette (75 Walter Coyette) y Federico Poggi (90 Alan Sánchez); Franco Mendoza (46 Matías Defederico) y Federico Nieto.","Mauricio Caranta; Jonatan Maidana, Julio Cáceres, Claudio Morel Rodríguez y Luciano Monzón; Pablo Ledesma, Sebastián Battaglia, Fabián Vargas (77 Neri Cardozo) y Juan R Riquelme; Martín Palermo y Rodrigo Palacio.",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh5AchSI3qxslC-71xfT7ymri-yVH2z6aAEsyQbfggQc4q5xWO3q4URdUk24KfkOrKw9QdDlXELhiHkUAInn2vFCsnRVq_xXQkesorqJvjvI7Sk4umRA9WbIRUyTKO6T-q1BfGxkBWfuUjK/w600-h400/HURACAN+0+BOCA+0+FECHA+6+CLAUSURA+2008.jpg,-,45,90
23/03/2008,Úbeda,visitante,empate,0,0,Gimnasia y Esgrima (La Plata),7° fecha del Campeonato Clausura 2008,Único (La Plata),Alejandro Sabino,"Marcelo Barovero; Paolo Goltz, Ángel Puertas, Eduardo Domínguez y Carlos Arano; Omar Zarif, Leandro J Díaz, Hugo Barrientos y Federico Poggi; Federico Nieto (87 Antonio Barijho) y Franco Mendoza (61 Cristian Sánchez Prette).","Carlos Kletnicki; Cristian Piarrou, Jorge San Esteban, Renato Civelli y Federico Domínguez; Ignacio Piatti, Reinaldo Omar Alderete (46 Antonio Piergüidi), Matías Escobar y Diego Villar (73 Elvio Fredrich); Juan E. Cuevas y Luis Quinteros (63 Sergio Leal).",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg8k78OaXbufLWVA84Uygc8nspLNEO97PbraTGg77Aew1WHM0SxCuxb5127cYjutDkXGBT5tN3DXS7dXKaeN_n-qQinDqUJlMbnTH3CRtMThqONyGKKJw8WLMzyCshKMU2BMSviXK50IVpF/w600-h400/Arano+Carlos+vs+Gimnasia.jpg,40 EXP Eduardo Domínguez (HUR),45,90
30/03/2008,Úbeda,local,empate,0,0,Independiente,8° fecha del Campeonato Clausura 2008,Diego Armando Maradona,Saúl Laverni,"Marcelo Barovero; Germán Lanaro, Paolo Goltz, Ángel Puertas y Carlos Arano; Alan Sánchez (72 Cristian Sánchez Prette), Hugo Barrientos, Leandro J Díaz y Federico Poggi; Antonio Barijho (42 Matías Defederico) y Federico Nieto (82 Franco Mendoza).","Fabián Assmann; Carlos Matheu (78 Ricardo Moreira), Leandro Gioda, Guillermo Rodríguez y Matías Di Gregorio (46 Lucas Mareque); Lucas Pusineri (64 Adrián Calello), Damián Ledesma, Hernán Fredes y Matías Oyola; Daniel Montenegro y Germán Denis.",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjGEW05JP0zLvhnG8dtoLMmywDlhUOSRBr7rmihpbfc8eTKuXqACcK554wp_kWcZ2n884FIPHXSVkrjuU-MEwIJXtxxodjKuQRv4TMwbqNIsGSqCJoKeMUg-84DX8lEq9R0On8krYjUBO3O/w600-h400/HURACAN+0+INDEPENDIENTE+0+CLASURA+2008.jpg,90 EXP Damián Ledesma (IND),45,90
