Fecha,Técnico,Condición,Situación,Resultado1,Resultado2,Club,Torneo,Estadio,Árbitro,Huracán,Rival,Foto,Incidencias,Fin1T,Fin2T,Fin1E,Fin2E
08/02/1996,neutral,victoria,1,0,Platense,Amistoso 1995/96,(Mar del Plata),desconocido,-,-,foto,sin datos,45,90,0,0
14/02/1996,Chabay,local,derrota,2,4,Ilhwa Chunma (Corea del Sur),Copa Amistad 1996 (Amistoso),Tomás A. Ducó,Aníbal Hay,"Marcos Gutiérrez; Humberto Váttimos, César Couceiro, Alejandro Giuntini y Hugo Corbalán; Claudio Marini, Rogger Morales, Walter Paz (46 Luis Monzón) y Norberto Fernández (77 Rodolfo Flores); Hugo Guerra (71 Omar Gauna) y Emiliano Romay (57 Walter Pelletti).","Valeriy Sarychev; Kim, Ha, Lee y Sim; Jung Han, Jeong Ko, Nenad Nonkovic y Rancovic; Gennadiy Stepushkin y Kwan Park.",foto,10 GOL Sim (ICH)</br>24 GOL Han (ICH)</br>29 GOL Claudio Marini (HUR)</br>41 GOL Emiliano Romay (HUR)</br>71 EXP Alejandro Giuntini (HUR)</br>71 GOL Sim (ICH) -penal-</br>76 GOL Ko (ICH),45,90,0,0
09/03/1996,Chabay,visitante,empate,1,1,Newell's Old Boys,1° fecha del Campeonato Clausura 1996,Gigante de Arroyito (Rosario),Rubén Pascualino,"Marcos Gutiérrez; Eduardo Castro, Pedro Barrios, Alejandro Giuntini y Mauricio Pineda; Claudio Marini, Rogger Morales, Walter Paz (84 Luis Monzón) y Norberto Fernández; Hugo Guerra (90+1 César Couceiro) y Emiliano Romay (46 Rodolfo Flores).","Sebastián Cejas; Gustavo Raggio, Hernán Franco, Gustavo Siviero y Daniel Fagiani; Damián Teres (59 René Zamora), Diego Crosa, Rodolfo Aquino (80 Jorge Priotti) y Fabián Peralta; Iván Gabrich y Velko Iotov.",foto,57 GOL Mauricio Pineda (HUR)</br>73 GOL Iván Gabrich (NOB)</br>89 EXP Alejandro Giuntini (HUR),45,90+1,0,0
17/03/1996,Chabay,local,empate,1,1,Boca Juniors,2° fecha del Campeonato Clausura 1996,Tomás A. Ducó,Ángel Sánchez,"Marcos Gutiérrez; Eduardo Castro, Pedro Barrios, César Couceiro y Mauricio Pineda; Claudio Marini, Rogger Morales, Norberto Fernández y Omar Gauna; Walter Pelletti (87 Rodolfo Flores) y Hugo Guerra.","Carlos Navarro Montoya; Luis Medero, Néstor Fabbri, Carlos Mac Allister y Nelson Vivas; Julio Saldaña (56 Rodolfo Arruabarrena), José Basualdo, Juan S Verón, Diego Maradona; Darío Scotto (68 Christian Giménez) y Claudio Caniggia.",foto,86 GOL Juan S Verón (BJU)</br>90 GOL Hugo Guerra (HUR),45,90,0,0
23/03/1996,Chabay,visitante,derrota,0,2,Gimnasia y Esgrima (La Plata),3° fecha del Campeonato Clausura 1996,El Bosque (La Plata),Horacio Elizondo,"Marcos Gutiérrez; Humberto Váttimos (60 Hugo Corbalán), Pedro Barrios, Alejandro Giuntini y Mauricio Pineda; César Couceiro, Rogger Morales (60 Guillermo Güendulain), Norberto Fernández y Walter Pelletti (54 Antonio Barijho); Hugo Guerra y Rodolfo Flores.","Enzo Noce; Guillermo Sanguinetti, Ariel Pereyra, Jorge San Esteban y Guillermo Larrosa; Daniel Alonso, Gustavo Barros Schelotto, Alberto Márcico (88 Andrés Yllana) y Favio Fernández; Guillermo Barros Schelotto (85 Andrés Guglielminpietro) y José Albornoz (85 Mario Saccone).",foto,34 GOL Alberto Márcico (GLP)</br>75 GOL Alberto Márcico (GLP) -penal-,45,90,0,0
31/03/1996,Chabay,local,victoria,3,2,Colón (Santa Fe),4° fecha del Campeonato Clausura 1996,Tomás A. Ducó,Miguel Cavagnaro,"Marcos Gutiérrez; Eduardo Castro (52 Gabriel Lettieri), Pedro Barrios, Alejandro Giuntini y Mauricio Pineda; Claudio Marini, Rogger Morales (64 Gastón Casas), Norberto Fernández y Walter Paz (52 Luis Monzón); Antonio Barijho y Hugo Guerra.","Leonardo Díaz; Leonardo Sciacqua, Horacio Ameli, Héctor Rodríguez Peña y Juan R Jara; Marcelo Saralegui, Ricardo Kuzemka (51 Rafael Díaz), Nelson Agoglia (66 Adrián Marini) y Julio Toresani; Pedro Uliambre y Claudio García (75 Víctor Müller).",foto,31 GOL Hugo Guerra (HUR)</br>38 EXP Julio Toresani (COL)</br>41 GOL Héctor Rodríguez Peña (COL)</br>45 GOL Claudio García (COL)</br>65 GOL Gastón Casas (HUR)</br>84 EXP Héctor Rodríguez Peña (COL)</br>85 GOL Pedro Barrios (HUR) -penal-,45,90,0,0
08/04/1996,Chabay,visitante,victoria,3,0,Argentinos Juniors,5° fecha del Campeonato Clausura 1996,Villa Crespo,Ángel Sánchez,"Marcos Gutiérrez; Eduardo Castro, Pedro Barrios, Alejandro Giuntini y Mauricio Pineda; Claudio Marini, Rogger Morales, Norberto Fernández y Luis Monzón (63 Omar Gauna); Hugo Guerra y Gastón Casas (85 Gabriel Lettieri).","Alejandro Lanari; Darío Marra (74 Diego Comelles), Sebastián Pena, José Fernández y Leonardo Asencio; Andrés Grande, Líber Vespa, Cristian Zermatten y Leonardo Mas (76 Oscar Acosta); Eduardo Bennett y Jorge Quinteros (63 Diego Germano).",foto,69 GOL Norberto Fernández (HUR)</br>75 GOL Pedro Barrios (HUR) -penal-</br>87 GOL Claudio Marini (HUR),45,90,0,0
14/04/1996,Chabay,local,empate,1,1,San Lorenzo de Almagro,6° fecha del Campeonato Clausura 1996,Tomás A. Ducó,Horacio Elizondo,"Marcos Gutiérrez; Eduardo Castro, Pedro Barrios, Alejandro Giuntini y Mauricio Pineda; Claudio Marini, Rogger Morales, Norberto Fernández y Omar Gauna (72 Rodolfo Flores); Walter Pelletti (78 Gastón Casas) y Hugo Guerra.","Oscar Passet; Héctor Almandoz, Gustavo Quinteros, Oscar Ruggeri y Mario Escudero; Roberto Monserrat, Fernando Galetto, Alberto Carranza (66 Andrés Gaitán) y Ariel Montenegro (89 Leonardo Giraudo), Javier Arbarello y Claudio Biaggio (81 Rubén Bernuncio).",foto,60 GOL Alberto Carranza (SLA) -penal-</br>79 GOL Hugo Guerra (HUR),45,90,0,0
27/04/1996,Chabay,visitante,victoria,1,0,Belgrano (Córdoba),7° fecha del Campeonato Clausura 1996,Mundialista (Córdoba),Humberto Dellacasa,"Marcos Gutiérrez; Eduardo Castro, Pedro Barrios, Alejandro Giuntini y Hugo Corbalán; Claudio Marini, Rogger Morales, Omar Gauna (90 Rodolfo Flores) y Norberto Fernández; Walter Pelletti (88 Gabriel Lettieri) y Hugo Guerra.","César Labarre; Nelson Rosané (55 Federico Bessone), Sebastián Brusco, Ricardo Iribarren y Marcelo Flores; Sebastián Lencina (54 Roberto Oste), Adrián Ávalos, Marcelo Santoni (46 Daniel Mercado) y Danilo Tosello; Gustavo Spallina y Luis Artime.",foto,49 GOL Hugo Guerra (HUR),45,90,0,0
05/05/1996,Chabay,local,empate,2,2,Vélez Sarsfield,8° fecha del Campeonato Clausura 1996,Tomás A. Ducó,Roberto Ruscio,"Marcos Gutiérrez; Eduardo Castro, Pedro Barrios, Alejandro Giuntini y Mauricio Pineda; Claudio Marini, Rogger Morales (75 Gabriel Lettieri), Norberto Fernández y Omar Gauna; Walter Pelletti (78 Gastón Casas) y Hugo Guerra.","José Chilavert; Flavio Zandoná, Héctor Banegas (61 Martín Posse), Mauricio Pellegrino y Raúl Cardozo; Marcelo Herrera, Carlos Compagnucci, Patricio Camps y Christian Bassedas; Fernando Pandolfi (85 Guillermo Morigi) y José Flores.",foto,29 GOL Pedro Barrios (HUR) -tiro libre-</br>65 GOL Marcelo Herrera (VSA)</br>74 GOL Hugo Guerra (HUR) -cabezazo-</br>84 GOL Flavio Zandoná (VSA),45,90,0,0
12/05/1996,Chabay,visitante,empate,0,0,Banfield,9° fecha del Campeonato Clausura 1996,Florencio Sola,Humberto Dellacasa,"Marcos Gutiérrez; Eduardo Castro, Pedro Barrios, Alejandro Giuntini y Hugo Corbalán; Claudio Marini, Rogger Morales, Luis Monzón y Norberto Fernández (88 Walter Paz); Rodolfo Flores y Hugo Guerra.","Jorge Ciancaglini; Walter Varela, Javier Baena, Carlos Moya y Luis Moreno; Pablo Paz (46 Walter Lemma), Fabián Alegre, Guido Alvarenga (62 Gustavo Buena) y Juan J Rossi; Julio Cruz y Andrés Malvestiti (46 Daniel Delfino).",foto,1° Tiempo: Banfield 0x0 Huracán,45,90,0,0
19/05/1996,Chabay,local,empate,1,1,Rosario Central,10° fecha del Campeonato Clausura 1996,Tomás A. Ducó,Javier Castrilli,"Marcos Gutiérrez; Eduardo Castro (85 Walter Paz), Pedro Barrios, Alejandro Giuntini y Hugo Corbalán; Claudio Marini, Rogger Morales (62 Gabriel Lettieri), Norberto Fernández y Luis Monzón; Emiliano Romay y Hugo Guerra.","Hernán Castellano; Eduardo Coudet, Horacio Carbonari, Gustavo Falaschi y Charles Pérez (12 Rubén Chávez); Raúl Gordillo, Cristian Daniele, Omar Palma y Martín Boasso (73 Cristian Colusso); Martín Cardetti (65 Eduardo Bustos Montoya) y Rubén Da Silva.",foto,41 GOL Luis Monzón (HUR) -cabezazo-</br>47 GOL Rubén Da Silva (RCE),45,90,0,0
26/05/1996,Chabay,visitante,derrota,0,4,River Plate,11° fecha del Campeonato Clausura 1996,Monumental,Hugo Cordero,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, Alejandro Giuntini y Hugo Corbalán; Gabriel Lettieri, Claudio Marini, Luis Monzón (57 Emiliano Romay) y Norberto Fernández; Rodolfo Flores y Hugo Guerra.","Germán Burgos; Hernán Díaz, Celso Ayala, Guillermo Rivarola y Ricardo Altamirano; Matías Almeyda, Juan A Gómez, Ariel Ortega (78 Gabriel Amato) y Gabriel Cedrés; Enzo Francescoli (70 Ramón Medina Bello) y Hernán Crespo (78 Marcelo Escudero).",foto,40 GOL Enzo Francescoli (RPL)</br>56 GOL Hernán Crespo (RPL)</br>64 GOL Enzo Francescoli (RPL)</br>68 GOL Ariel Ortega (RPL) -cabezazo-</br>89 EXP Hernán Díaz (RPL),45,90,0,0
09/06/1996,Chabay,local,empate,2,2,Racing Club,12° fecha del Campeonato Clausura 1996,Tomás A. Ducó,Daniel Giménez,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, Alejandro Giuntini y Hugo Corbalán; Walter Pelletti, Claudio Marini, Norberto Fernández y Walter Paz (58 Omar Gauna); Emiliano Romay (50 Rodolfo Flores) y Hugo Guerra.","Ignacio González; Mauro Navas, Carlos Galván, Claudio Úbeda y Pablo Michelini; Gustavo Chacoma (90 Mariano Armentano), Fernando Quiroz, Rubén Capria y Roberto Pompei; Juan R Fleita y Claudio López.",foto,19 GOL Claudio López (RAC)</br>67 GOL Juan R Fleita (RAC)</br>74 GOL Rodolfo Flores (HUR)</br>85 GOL Mauro Navas (HUR) -en contra-</br>88 EXP Claudio López (RAC)</br>89 EXP Claudio Marini (HUR),45,90,0,0
15/06/1996,Chabay,visitante,derrota,2,5,Estudiantes (La Plata),13° fecha del Campeonato Clausura 1996,Jorge Luis Hirsch (La Plata),Francisco Lamolina,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, César Couceiro y Mauricio Pineda; Walter Pelletti, Rogger Morales, Norberto Fernández y Rodolfo Flores; Hugo Guerra y Antonio Barijho.","Carlos Bossio; Néstor Craviotto (85 Bernardo Romeo), Edgardo Prátola, Ariel Zapata y Leonardo Ramos (69 Darío Silenzi); Sergio Catán, Alfredo Cascini, Manuel Aguilar (80 Martín Mazzucco) y Gastón Córdoba; Martín Palermo y Silvano Maciel.",foto,14 GOL Martín Palermo (ELP) -cabezazo-</br>22 GOL Néstor Craviotto (ELP) -cabezazo-</br>23 GOL Gastón Córdoba (ELP)</br>60 GOL Martín Palermo (ELP)</br>65 EXP Norberto Fernández (HUR)</br>68 EXP Mauricio Pineda (HUR)</br>71 GOL Antonio Barijho (HUR)</br>78 GOL Pedro Barrios (HUR) -penal-</br>84 GOL Silvano Maciel (ELP) -penal-,45,90,0,0
23/06/1996,Chabay,local,victoria,2,0,Español,14° fecha del Campeonato Clausura 1996,Tomás A. Ducó,Rubén Pascualino,Huracán: Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, Alejandro Giuntini y Hugo Corbalán; Walter Pelletti, Claudio Marini, Omar Gauna y Rodolfo Flores; Hugo Guerra y Antonio Barijho (69 Darío Fabbro).","Gustavo Campagnuolo; Sergio Castillo, Eduardo Fuentes, Alberto Vargas (68 Arístides Pertot) y Mauro Potenzoni; Pablo Fernández (46 Sergio Dopazo), Carlos Odriozola, Federico Basavilbaso y Gustavo Grondona; Arsenio Benítez y Oscar Alfonso Ayala (59 Sandro Ojeda).",foto,17 GOL Rodolfo Flores (HUR)</br>61 GOL Antonio Barijho (HUR)</br>63 EXP Rodolfo Flores (HUR),45,90,0,0
30/06/1996,Chabay,visitante,victoria,4,2,Gimnasia y Esgrima (Jujuy),15° fecha del Campeonato Clausura 1996,23 de Agosto (Jujuy),José Méndez,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, Alejandro Giuntini y Hugo Corbalán; Norberto Fernández, Claudio Marini, Omar Gauna y Darío Fabbro (75 Gabriel Lettieri); Antonio Barijho (85 Rogger Morales) y Hugo Guerra.","Fabio Moreyra; Luis Lobo, Héctor Arzubialde, Hernán Pages y Darío Dómene; Rolando González, Sergio Priseajniuc, Carlos Morales Santos y Alejandro González (61 Manuel Guerrero); Marcelo Trimarchi y Adrián Gorostidi (67 Mario Lobo).",foto,11 GOL Carlos Morales Santos (GEJ)</br>33 GOL Hugo Guerra (HUR)</br>50 GOL Darío Fabbro (HUR)</br>74 GOL Antonio Barijho (HUR)</br>76 EXP Humberto Váttimos (HUR)</br>77 GOL Manuel Guerrero (GEJ)</br>88 GOL Norberto Fernández (HUR),45,90,0,0
14/07/1996,Chabay,visitante,victoria,4,1,Independiente,16° fecha del Campeonato Clausura 1996,Doble Visera,Hugo Cordero,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, César Couceiro y Hugo Corbalán; Walter Pelletti (71 Rogger Morales), Darío Fabbro, Claudio Marini y Omar Gauna; Daniel Barijho (65 Rodolfo Flores) y Hugo Guerra.","Faryd Mondragón; Juan C Ramírez, Pablo Rotchen, Claudio Arzeno y Jorge Martínez; Roberto Acuña, Diego Dorta (53 Francisco Guerrero), Roberto Molina (71 Gabriel Álvez) y Jorge Burruchaga; Javier Mazzoni y José Calderón.",foto,49 GOL Antonio Barijho (HUR)</br>57 GOL Pedro Barrios (HUR) -penal-</br>62 GOL Jorge Burruchaga (IND)</br>71 EXP Hugo Corbalán (HUR)</br>74 EXP Javier Mazzoni (IND)</br>75 GOL Rodolfo Flores (HUR)</br>79 EXP Claudio Arzeno (IND)</br>90 GOL Hugo Guerra (HUR),45,90,0,0
06/07/1996,Chabay,local,empate,2,2,Platense,17° fecha del Campeonato Clausura 1996,Tomás A. Ducó,Oscar Sequeira,"Marcos Gutiérrez; Eduardo Castro (72 Gabriel Lettieri), Pedro Barrios, Hugo Corbalan y Mauricio Pineda; Norberto Fernández, Claudio Marini, Omar Gauna y Darío Fabbro (78 Rodolfo Flores); Hugo Guerra y Antonio Barijho (70 Emiliano Romay).","César Monasterio; Víctor Lorenzón, Cristian Díaz, Pablo Erbín y Marcelo Broggi; Roberto Iacino (64 Gonzalo Barrancos), Hernán Maisterra, Oscar Mena y Marcelo Romagnoli; José Chatruc (60 Patricio Fernández) y Adrián Coria.",foto,11 GOL Norberto Fernández (HUR)</br>20 GOL Oscar Mena (PLA)</br>35 GOL Darío Fabbro (HUR)</br>53 GOL Oscar Mena (PLA),45,90,0,0
11/07/1996,Chabay,visitante,derrota,1,2,Ferro C. Oeste,18° fecha del Campeonato Clausura 1996,Arq. Ricardo Etcheverri,Horacio Elizondo,"Marcos Gutiérrez; Gabriel Lettieri (59 Marcelo Goux), Pedro Barrios, Hugo Corbalán y Mauricio Pineda; Norberto Fernández, Claudio Marini, Omar Gauna y Darío Fabbro (67 Emiliano Romay); Hugo Guerra y Antonio Barijho (74 Gastón Casas).","Oscar Ferro; Aldo Paredes, Luciano Nicotra, Alejandro D Peralta y Diego Cocca; Leonel Martens (66 Víctor López), Pablo Fiorentini, Facundo Sava y Diego Bustos; Carlos Duré (75 Jorge Cordon) y Cristian Torres (57 Claudio Vidal).",foto,18 GOL Pedro Barrios (HUR) -tiro libre-</br>78 GOL Mario Cordon (FCO)</br>90 GOL Diego Bustos (FCO),45,90,0,0
18/07/1996,Chabay,local,victoria,2,1,Lanús,19° fecha del Campeonato Clausura 1996,Tomás A. Ducó,Miguel Scime,"Marcos Gutiérrez; Eduardo Castro, Pedro Barrios, Hugo Corbalán y Mauricio Pineda; Norberto Fernández, Omar Gauna (67 Rogger Morales), Darío Fabbro (72 Rodolfo Flores) y Walter Pelletti; Hugo Guerra y Antonio Barijho (64 Gastón Casas).","Pedro Rómoli; Teófilo Barrios, César Loza, Juan J Serrizuela y Armando González; Juan I Fernández (57 Ariel Ibagaza), Daniel Cravero (88 Patricio Bedrossián), Néstor González y Walter Coyette; Ariel López y Gonzalo Belloso.",foto,33 GOL Hugo Guerra (HUR)</br>75 EXP Ariel Ibagaza (LAN)</br>79 GOL Hugo Corbalan (HUR)</br>86 GOL Juan J Serrizuela (LAN)</br>89 EXP Walter Pelletti (HUR),45,90,0,0
23/08/1996,Chabay,visitante,empate,0,0,Lanús,1° fecha del Campeonato Apertura 1996,La Fortaleza,Javier Castrilli,"Marcos Gutiérrez; Eduardo Castro, Pedro Barrios, Hugo Corbalán y Mauricio Pineda; Norberto Fernández; Rogger Morales, Claudio Marini y Darío Fabbro (64 Sixto Peralta); Hugo Guerra y Antonio Barijho (70 Rodolfo Flores).","Carlos Roa; César Loza, Gustavo Falaschi, Gustavo Siviero y Armando González; Daniel Cravero, Daniel Peinado (84 Juan J Serrizuela), Hugo Morales (79 Oscar Mena) y Walter Coyette; Ariel López (88 Patricio Bedrossián) y Claudio Enría.",foto,1° Tiempo: Lanús 0x0 Huracán,45,90,0,0
03/09/1996,Chabay,local,empate,1,1,San Lorenzo de Almagro,2° fecha del Campeonato Apertura 1996,Tomás A. Ducó,Daniel Giménez,"Marcos Gutiérrez; Eduardo Castro, Pedro Barrios, Hugo Corbalán y Mauricio Pineda; Norberto Fernández, Claudio Marini, Omar Gauna y Darío Fabbro (74 Walter Pelletti); Rodolfo Flores (82 Claudio García) y Hugo Guerra.","Oscar Passet; Roberto Lezcano (89 Ariel Montenegro), Héctor Almandoz, Oscar Ruggeri y Damián Manusovich; Claudio Rivadero, Carlos Netto, Fernando Galetto y Paulo Silas; Javier Arbarello (23 Guillermo Franco) y Silvano Maciel.",foto,51 GOL Rodolfo Flores (HUR)</br>88 GOL Paulo Silas (SLA),45,90,0,0
07/09/1996,Chabay,visitante,empate,1,1,Huracán (Corrientes),3° fecha del Campeonato Apertura 1997,José Antonio Romero Feris (Corrientes),Hugo Cordero,"Marcos Gutiérrez; Eduardo Castro, Pedro Barrios, Hugo Corbalán y Mauricio Pineda; Norberto Fernández, Claudio Marini, Omar Gauna y Darío Fabbro (76 Antonio Barijho); Hugo Guerra y Rodolfo Flores (72 Claudio García).","Claudio Mele; Cosme Zaccanti, Diego Capria, Julio Marinilli y Darío Ortiz; Oscar Alsina, Gonzalo Gaitán (71 Fabián Fernández), Fernando D’Amico y Mauro Amato (61 Carlos González); Luis Sosa (79 Sergio Umpiérrez) y Josemir Lujambio.",foto,58 GOL Gonzalo Gaitán (HCO) -cabezazo-</br>89 GOL Antonio Barijho (HUR),45,90,0,0
15/09/1996,Chabay,local,derrota,2,3,River Plate,4° fecha del Campeonato Apertura 1996,Tomás A. Ducó,Javier Castrilli,"Marcos Gutiérrez; Marcelo Goux, Pedro Barrios, Hugo Corbalán y Miguel Reinoso; Walter Pelletti, Norberto Fernández, Omar Gauna (60 Rogger Morales) y Darío Fabbro (58 Sixto Peralta); Rodolfo Flores (69 Emiliano Romay) y Antonio Barijho.","Germán Burgos; Ricardo Altamirano, Celso Ayala, Eduardo Berizzo y Juan P Sorín (51 Guillermo Rivarola); Roberto Monserrat, Leonardo Astrada, Sergio Berti (55 Marcelo Gallardo) y Ariel Ortega; Enzo Francescoli y Julio Cruz (70 Marcelo Salas).",foto,6 GOL Celso Ayala (RPL)</br>50 GOL Roberto Monserrat (RPL)</br>76 GOL Emiliano Romay (HUR)</br>81 GOL Enzo Francescoli (RPL) -penal-</br>76 GOL Norberto Fernández (HUR),45,90,0,0
22/09/1996,Chabay,visitante,derrota,2,4,Ferro C. Oeste,5° fecha del Campeonato Apertura 1996,Arq. Ricardo Etcheverri,Horacio Elizondo,"Marcos Gutiérrez; Rodolfo Graieb, Pedro Barrios, Hugo Corbalán y Miguel Reinoso; Sixto Peralta, Matías Biscay, Darío Fabbro (71 Omar Gauna) y Norberto Fernández; Rodolfo Flores (46 Claudio García) y Antonio Barijho (81 Emiliano Romay).","Ariel Rocha; Aldo Paredes, Luciano Nicotra, Jorge Goncalvez y Andrés Polonsky; Jorge Cordon (70 Leonel Martens), Pablo Fiorentini, Rubén Piaggio y Miguel Vargas; Gustavo Reggi (85 Víctor López) y Diego Bustos (69 Cristian Chaparro).",foto,53 GOL Gustavo Reggi (FCO)</br>59 GOL Claudio García (HUR)</br>61 GOL Mario Cordon (FCO)</br>67 EXP Matías Biscay (HUR)</br>72 GOL Hugo Corbalán (HUR) -cabezazo-</br>79 GOL Gustavo Reggi (FCO)</br>87 GOL Víctor López (FCO),45,90,0,0
29/09/1996,Chabay,local,empate,1,1,Newell's Old Boys (Rosario),6° fecha del Campeonato Apertura 1996,Tomás A. Ducó,Carlos Salado,"Marcos Gutiérrez; Rodolfo Graieb, Pedro Barrios, César Couceiro y Hugo Corbalán; Héctor Blanco (62 Omar Gauna), Rogger Morales, Norberto Fernández y Darío Fabbro (46 Sixto Peralta); Claudio García y Antonio Barijho (77 Emiliano Romay).","Hernán Cristante; Fabián Basualdo, Hernán Franco, Walter Samuel y Daniel Fagiani (83 Mauro Gerk); Julio Saldaña, Alfredo Berti, Claudio París y Damián Manso; Velko Iotov y Bruno Marioni.",foto,77 EXP César Couceiro (HUR)</br>84 GOL Emiliano Romay (HUR)</br>87 EXP Mauro Gerk (NOB)</br>90 GOL Bruno Marioni (NOB) -penal-,45,90,0,0
13/10/1996,Chabay,visitante,derrota,1,2,Vélez Sarsfield,7° fecha del Campeonato Apertura 1996,José Amalfitani,Rubén PAscualino,"Marcos Gutiérrez; Rodolfo Graieb, Pedro Barrios, Hugo Corbalán y Diego Padula; Héctor Blanco, Rogger Morales (56 Gabriel Lettieri), Norberto Fernández y Claudio García; Antonio Barijho (75 Rodolfo Flores) y Emiliano Romay.","José Chilavert; Flavio Zandoná, Víctor Sotomayor, Mauricio Pellegrino y Raúl Cardozo; Federico Domínguez (27 Marcelo Herrera), Claudio Husaín, Christian Bassedas y Guillermo Morigi (70 Darío Husaín); Patricio Camps (58 Marcelo Gómez) y Carlos Cordone.",foto,6 GOL Patricio Camps (VSA) -cabezazo-</br>65 GOL Norberto Fernández (HUR)</br>86 GOL Darío Husaín (VSA),45,90,0,0
18/10/1996,Chabay,local,empate,1,1,Independiente,8° fecha del Campeonato Apertura 1996,Tomás A. Ducó,Ángel Sánchez,"Marcos Gutiérrez; Rodolfo Graieb, Pedro Barrios, Hugo Corbalán y Diego Padula; Gabriel Lettieri (87 Darío Fabbro), Rogger Morales (71 Cristian Ferreyra), Norberto Fernández y Claudio García, Emiliano Romay y Antonio Barijho (75 Rodolfo Flores).","Faryd Mondragón; Jorge Martínez, Pablo Rotchen, Claudio Arzeno y Cristian Díaz; Roberto Acuña, Alfredo Cascini, Jorge Burruchaga (73 José Albornoz) y Roberto Molina; Francisco Guerrero y Ángel Morales (46 Albeiro Usuriaga).",foto,46 GOL Albeiro Usuriaga (IND)</br>88 GOL Norberto Fernández (HUR),45,90,0,0
26/10/1996,Chabay,visitante,derrota,0,1,Gimnasia y Esgrima (La Plata),9° fecha del Campeonato Apertura 1996,El Bosque (La Plata),Humberto Dellacasa,"Marcos Gutiérrez; Rodolfo Graieb, Pedro Barrios, Hugo Corbalán y Diego Padula; Gabriel Lettieri, Rogger Morales (59 Cristian Ferreyra), Norberto Fernández y Claudio García; Emiliano Romay (76 Gastón Casas) y Rodolfo Flores.","Enzo Noce; Guillermo Sanguinetti, Jorge San Esteban, Ariel Pereyra y Guillermo Larrosa; Gustavo Barros Schelotto, Andrés Ylana (74 Pablo Talatico), Gustavo Dueña y Andrés Guglielminpietro (73 Mario Saccone); Guillermo Barros Schelotto y Roberto Sosa (87 Darío Cavallo).",foto,33 GOL Andrés Guglielminpietro (GLP)</br>68 EXP Hugo Corbalán (HUR),45,90,0,0
03/11/1996,Chabay,local,victoria,3,0,Unión (Santa Fe),10° fecha del Campeonato Apertura 1996,Tomás A. Ducó,Luis Pasturenzi,"Marcos Gutiérrez; Rodolfo Graieb, Pedro Barrios, Matías Biscay y Diego Padula; Gabriel Lettieri, Cristian Ferreyra, Norberto Fernández (75 Sixto Peralta) y Claudio García (84 Rodolfo Flores); Emiliano Romay y Antonio Barijho.","Marcelo Yorno; Ariel Donnet, Eduardo Magnín, Carlos Rodríguez y Carlos Mazzoni; Lautaro Trullet, Rubén Garate, Darío Cabrol (63 Pablo Bezombe) y Sebastián Clotet; Jorge Faría (46 Oscar Gómez) y José Marzo (60 Martín Perezlindo).",foto,3 GOL Gabriel Lettieri (HUR)</br>53 GOL Norberto Fernández (HUR)</br>68 GOL Gabriel Lettieri (HUR),45,90,0,0
07/11/1996,Chabay,visitante,victoria,2,1,Banfield,11° fecha del Campeonato Apertura 1996,Florencio Sola,Ángel Sánchez,"Marcos Gutiérrez; Rodolfo Graieb, Pedro Barrios, Hugo Corbalán y Diego Padula; Gabriel Lettieri, Cristian Ferreyra, Norberto Fernández y Claudio García; Emiliano Romay y Antonio Barijho (85 Sixto Peralta).","Jorge Ciancaglini; Néstor Craviotto, Javier Sanguinetti, Ariel Graña y Walter Viqueira; Walter Lemma, Marcelo Ledesma (53 Juan R Arce), Guido Alvarenga (68 Ariel Graña) y Víctor Delgado, Walter Pelletti (61 Sergio Sánchez) y Mariano Campodónico.",foto,41 GOL Emiliano Romay (HUR)</br>72 GOL Sergio Sánchez (BAN)</br>90 GOL Emiliano Romay (HUR),45,90,0,0
10/11/1996,Chabay,visitante,derrota,1,6,Racing Club,12° fecha del Campeonato Apertura 1996,Presidente Perón,Javier Castrilli,"Marcos Gutiérrez; Rodolfo Graieb, Pedro Barrios, Matías Biscay y Diego Padula; Gabriel Lettieri, Cristian Ferreyra (46 Sixto Peralta), Hugo Corbalán y Claudio García; Emiliano Romay y Antonio Barijho (64 Rodolfo Flores).","Ignacio González; Mauro Navas, Sebastián Brusco, Carlos Galván y Claudio Úbeda; Claudio Marini (65 Cristian Centeno), Fernando Quiroz, Rubén Capria y Carlos Netto (76 José Serrizuela); Esteban Fuertes y Martín Vilallonga (81 Roberto Saavedra).",foto,22 GOL Ignacio González (RAC) -penal-</br>32 GOL Ignacio González (RAC) -penal-</br>34 GOL Esteban Fuertes (RAC)</br>56 GOL Rubén Capria (RAC)</br>60 GOL Carlos Galván (RAC) -cabezazo-</br>64 GOL Rubén Capria (RAC)</br>70 GOL Pedro Barrios (HUR) -penal-,45,90,0,0
